run_id,local_order_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,symbol,symbol_id,trigger_ticker_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711775,t-288230376151711775,32,144115188075855904,281193503313620940,LAB_USDT,15,10678519326478,kBinance,15,1780312019936000000,7511074078039095,1780312019937574543,1780312019937575068,kLead,entry,27,kEntrySubmit,kLong,288230376151711775,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,14.80635,14.80645,14.80645,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,686,226,0,0,0,10,598128,,,,,,,,,,,,,,,,,,,,,,,,,1780312019937581947,1780312019938180075,1780312019953907905,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711776,t-288230376151711776,33,144115188075855905,281193503313754345,LAB_USDT,15,10678527240167,kBinance,15,1780312102746000000,7511156887903856,1780312102747439392,1780312102747440697,kLead,entry,28,kEntrySubmit,kShort,288230376151711776,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,14.51101,14.51091,14.51091,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,414,119,0,0,0,10,593674,,,,,,,,,,,,,,,,,,,,,,,,,1780312102747450944,1780312102748044618,1780312102780571186,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711777,t-288230376151711777,34,144115188075855906,281193503313814871,LAB_USDT,15,10678530822197,kBinance,15,1780312137306000000,7511191448162596,1780312137307698117,1780312137307699102,kLead,entry,29,kEntrySubmit,kShort,288230376151711777,kOpenShort,kSell,false,kImmediateOrCancel,kFilled,kUnknown,kUnknown,14.07107,14.07097,14.07097,1e-05,10,10,0.1,0.1,0.1,0,0,1,14.0713,14.0713,100.0,140.713,kTaker,-0.00023,-23,-0.1634559418722243582044577988738596,-0.0023,33,0.00016,0.02251408,config_estimated,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,386,73,0,0,0,10,547428,,,,,,,,,,,,,,,,,,,,,,,,,1780312137307709024,1780312137308256452,1780312137309704715,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711778,t-288230376151711778,35,144115188075855907,281193503313821818,LAB_USDT,15,3096297177,kGate,15,1780312140254895000,7511194396188407,1780312140255723487,1780312140255723732,kLag,exit,29,kExitSubmit,kShort,288230376151711777,kCloseShort,kBuy,true,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.85218,13.85228,13.85228,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,398,89,0,0,0,10,544030,,,,,,,,,,,,,,,,,,,,,,,,,1780312140255729749,1780312140256273779,1780312140258397537,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711779,t-288230376151711779,36,144115188075855908,281193503313821943,LAB_USDT,15,3096297388,kGate,15,1780312140264963000,7511194407042704,1780312140266577781,1780312140266578046,kLag,exit,29,kExitSubmit,kShort,288230376151711777,kCloseShort,kBuy,true,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.85139,13.85149,13.85149,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,415,102,0,0,0,10,566426,,,,,,,,,,,,,,,,,,,,,,,,,1780312140266579528,1780312140267145954,1780312140268084150,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711780,t-288230376151711780,37,144115188075855909,281193503313822216,LAB_USDT,15,3096297837,kGate,15,1780312140287145000,7511194428660763,1780312140288195781,1780312140288196019,kLag,exit,29,kExitSubmit,kShort,288230376151711777,kCloseShort,kBuy,true,kImmediateOrCancel,kFilled,kUnknown,kUnknown,13.83896,13.83906,13.83906,1e-05,10,10,0.1,0.1,0.1,0,0,1,13.83896,13.83896,100.0,138.3896,kTaker,0,0,0,0,10,0.00016,0.022142336,config_estimated,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,479,204,0,0,0,10,942632,,,,,,,,,,,,,,,,,,,,,,,,,1780312140288197164,1780312140289139796,1780312140290117980,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711781,t-288230376151711781,38,144115188075855910,281193503314161460,LAB_USDT,15,10678548524676,kBinance,15,1780312308749000000,7511362890252550,1780312308749787924,1780312308749788909,kLead,entry,30,kEntrySubmit,kLong,288230376151711781,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,14.35737,14.35747,14.35747,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,376,76,0,0,0,10,626779,,,,,,,,,,,,,,,,,,,,,,,,,1780312308749799119,1780312308750425898,1780312308792880718,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711782,t-288230376151711782,39,144115188075855911,281193503314242240,LAB_USDT,15,10678552971170,kBinance,15,1780312361404000000,7511415545123386,1780312361404658756,1780312361404659985,kLead,entry,31,kEntrySubmit,kLong,288230376151711782,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,14.2446,14.2447,14.24470,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,362,53,0,0,0,10,530635,,,,,,,,,,,,,,,,,,,,,,,,,1780312361404670945,1780312361405201580,1780312361408846910,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711783,t-288230376151711783,40,144115188075855912,281193503314453523,LAB_USDT,15,10678563545468,kBinance,15,1780312489258000000,7511543399472894,1780312489259007779,1780312489259008745,kLead,entry,32,kEntrySubmit,kLong,288230376151711783,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.84328,13.84338,13.84338,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,353,47,0,0,0,10,507653,,,,,,,,,,,,,,,,,,,,,,,,,1780312489259020283,1780312489259527936,1780312489261839633,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711784,t-288230376151711784,41,144115188075855913,281193503314954692,LAB_USDT,15,10678592358578,kBinance,15,1780312789380000000,7511843521697463,1780312789381232897,1780312789381234534,kLead,entry,33,kEntrySubmit,kShort,288230376151711784,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,14.18981,14.18971,14.18971,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,4,true,2087,3516,0,0,0,10,14396432,kAckRttThreshold,14396432,23404,35060,13818,20270,1,51717,396,1780312789381244112,1780312789381245619,1780312789381245790,1780312789381246312,1780312789381246349,1780312789381253814,1780312789381258246,246,246,0,false,0,true,246,0,1780312789381244606,1780312789395641038,1780312789411260203,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711785,t-288230376151711785,42,144115188075855914,281193503315270590,LAB_USDT,15,10678610911753,kBinance,15,1780312961200000000,7512015342277892,1780312961201813104,1780312961201814208,kLead,entry,34,kEntrySubmit,kShort,288230376151711785,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.44036,13.44026,13.44026,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,377,64,0,0,0,10,535033,,,,,,,,,,,,,,,,,,,,,,,,,1780312961201824273,1780312961202359306,1780312961253274509,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711786,t-288230376151711786,43,144115188075855915,281193503315440186,LAB_USDT,15,10678619899715,kBinance,15,1780313055173000000,7512109315106316,1780313055174641202,1780313055174642098,kLead,entry,35,kEntrySubmit,kShort,288230376151711786,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.88018,13.88008,13.88008,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,362,48,0,0,0,10,496726,,,,,,,,,,,,,,,,,,,,,,,,,1780313055174652527,1780313055175149253,1780313055177521103,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711787,t-288230376151711787,44,144115188075855916,281193503315554801,LAB_USDT,15,10678627642615,kBinance,15,1780313144026000000,7512198167914666,1780313144027450180,1780313144027451851,kLead,entry,36,kEntrySubmit,kShort,288230376151711787,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.83482,13.83472,13.83472,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,371,59,0,0,0,10,520965,,,,,,,,,,,,,,,,,,,,,,,,,1780313144027462400,1780313144027983365,1780313144040650795,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711788,t-288230376151711788,45,144115188075855917,281193503315565828,LAB_USDT,15,10678628084909,kBinance,15,1780313149575000000,7512203716410938,1780313149575946523,1780313149575946952,kLead,entry,37,kEntrySubmit,kShort,288230376151711788,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.73607,13.73597,13.73597,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,384,82,0,0,0,10,550557,,,,,,,,,,,,,,,,,,,,,,,,,1780313149575953598,1780313149576504155,1780313149589156621,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711789,t-288230376151711789,46,144115188075855918,281193503315596968,LAB_USDT,15,10678629326974,kBinance,15,1780313167247000000,7512221388494134,1780313167248029358,1780313167248030269,kLead,entry,38,kEntrySubmit,kShort,288230376151711789,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.6087,13.6086,13.60860,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,395,83,0,0,0,10,576675,,,,,,,,,,,,,,,,,,,,,,,,,1780313167248039178,1780313167248615853,1780313167253008477,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711790,t-288230376151711790,47,144115188075855919,281193503315605968,LAB_USDT,15,10678630105300,kBinance,15,1780313173101000000,7512227241949543,1780313173101484568,1780313173101485291,kLead,entry,39,kEntrySubmit,kShort,288230376151711790,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.67718,13.67708,13.67708,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,402,84,0,0,0,10,516668,,,,,,,,,,,,,,,,,,,,,,,,,1780313173101491371,1780313173102008039,1780313173106880364,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711791,t-288230376151711791,48,144115188075855920,281193503315951362,LAB_USDT,15,10678650588692,kBinance,15,1780313413075000000,7512467216934313,1780313413076469673,1780313413076470857,kLead,entry,40,kEntrySubmit,kLong,288230376151711791,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.6875,13.6876,13.68760,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,894,1125,0,0,0,10,4842202,,,,,,,,,,,,,,,,,,,,,,,,,1780313413076480898,1780313413081323100,1780313413084832048,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711792,t-288230376151711792,49,144115188075855921,281193503315956230,LAB_USDT,15,10678650720404,kBinance,15,1780313414755000000,7512468896501482,1780313414756036886,1780313414756037350,kLead,entry,41,kEntrySubmit,kLong,288230376151711792,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.74331,13.74341,13.74341,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,851,931,0,0,0,10,564960,,,,,,,,,,,,,,,,,,,,,,,,,1780313414756043075,1780313414756608035,1780313414759510260,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711793,t-288230376151711793,50,144115188075855922,281193503315991547,LAB_USDT,15,10678652231032,kBinance,15,1780313429100000000,7512483241488506,1780313429101023348,1780313429101023828,kLead,entry,42,kEntrySubmit,kLong,288230376151711793,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.46,13.4601,13.46010,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,670,507,0,0,0,10,605044,,,,,,,,,,,,,,,,,,,,,,,,,1780313429101031661,1780313429101636705,1780313429103456688,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711794,t-288230376151711794,51,144115188075855923,281193503316425871,LAB_USDT,15,10678673846666,kBinance,15,1780313646209000000,7512700350114574,1780313646209650037,1780313646209650871,kLead,entry,43,kEntrySubmit,kShort,288230376151711794,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.9523,12.9522,12.95220,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,364,50,0,0,0,10,509996,,,,,,,,,,,,,,,,,,,,,,,,,1780313646209662839,1780313646210172835,1780313646216818065,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711795,t-288230376151711795,52,144115188075855924,281193503316464221,LAB_USDT,15,10678675513775,kBinance,15,1780313659748000000,7512713889981380,1780313659749516906,1780313659749517765,kLead,entry,44,kEntrySubmit,kShort,288230376151711795,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.40116,13.40106,13.40106,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,380,87,0,0,0,10,583476,,,,,,,,,,,,,,,,,,,,,,,,,1780313659749526004,1780313659750109480,1780313659758947359,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711796,t-288230376151711796,53,144115188075855925,281193503316466679,LAB_USDT,15,10678675713387,kBinance,15,1780313660855000000,7512714996530875,1780313660856066513,1780313660856067082,kLead,entry,45,kEntrySubmit,kShort,288230376151711796,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.38806,13.38796,13.38796,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,406,99,0,0,0,10,580497,,,,,,,,,,,,,,,,,,,,,,,,,1780313660856071969,1780313660856652466,1780313660862069621,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711797,t-288230376151711797,54,144115188075855926,281193503316470884,LAB_USDT,15,10678675865763,kBinance,15,1780313662726000000,7512716867583651,1780313662727118413,1780313662727118997,kLead,entry,46,kEntrySubmit,kShort,288230376151711797,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.39591,13.39581,13.39581,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,422,106,0,0,0,10,563668,,,,,,,,,,,,,,,,,,,,,,,,,1780313662727121310,1780313662727684978,1780313662728723699,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711798,t-288230376151711798,55,144115188075855927,281193503316484960,LAB_USDT,15,10678676420077,kBinance,15,1780313669267000000,7512723407857400,1780313669267392858,1780313669267393374,kLead,entry,47,kEntrySubmit,kShort,288230376151711798,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.46652,13.46642,13.46642,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,427,110,0,0,0,10,560548,,,,,,,,,,,,,,,,,,,,,,,,,1780313669267397537,1780313669267958085,1780313669269600475,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711799,t-288230376151711799,56,144115188075855928,281193503316763730,LAB_USDT,15,10678691856320,kBinance,15,1780313827449000000,7512881590580461,1780313827450115864,1780313827450116622,kLead,entry,48,kEntrySubmit,kLong,288230376151711799,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.99002,12.99012,12.99012,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,356,54,0,0,0,10,536671,,,,,,,,,,,,,,,,,,,,,,,,,1780313827450126520,1780313827450663191,1780313827484503945,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711800,t-288230376151711800,57,144115188075855929,281193503316845155,LAB_USDT,15,10678697081542,kBinance,15,1780313882405000000,7512936546706589,1780313882406242107,1780313882406243002,kLead,entry,49,kEntrySubmit,kShort,288230376151711800,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.1785,13.1784,13.17840,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,360,60,0,0,0,10,535784,,,,,,,,,,,,,,,,,,,,,,,,,1780313882406252756,1780313882406788540,1780313882412770884,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711801,t-288230376151711801,58,144115188075855930,281193503317246668,LAB_USDT,15,10678728336816,kBinance,15,1780314189851000000,7513243992234498,1780314189851770133,1780314189851771059,kLead,entry,50,kEntrySubmit,kLong,288230376151711801,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.08489,13.08499,13.08499,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,813,961,0,0,0,10,4187919,,,,,,,,,,,,,,,,,,,,,,,,,1780314189851781888,1780314189855969807,1780314189861035828,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711802,t-288230376151711802,59,144115188075855931,281193503317357391,LAB_USDT,15,10678734407224,kBinance,15,1780314263096000000,7513317237478162,1780314263097013013,1780314263097014124,kLead,entry,51,kEntrySubmit,kShort,288230376151711802,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,13.00051,13.00041,13.00041,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,434,159,0,0,0,10,636473,,,,,,,,,,,,,,,,,,,,,,,,,1780314263097024379,1780314263097660852,1780314263103854502,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711803,t-288230376151711803,60,144115188075855932,281193503317392383,LAB_USDT,15,10678735825432,kBinance,15,1780314282993000000,7513337134848514,1780314282994383552,1780314282994384056,kLead,entry,52,kEntrySubmit,kLong,288230376151711803,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.92013,12.92023,12.92023,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,425,117,0,0,0,10,563547,,,,,,,,,,,,,,,,,,,,,,,,,1780314282994394057,1780314282994957604,1780314282999729079,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711804,t-288230376151711804,61,144115188075855933,281193503317392584,LAB_USDT,15,10678735827766,kBinance,15,1780314282999000000,7513337140324501,1780314282999859522,1780314282999860224,kLead,entry,53,kEntrySubmit,kLong,288230376151711804,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.92013,12.92023,12.92023,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,425,117,0,0,0,10,554005,,,,,,,,,,,,,,,,,,,,,,,,,1780314282999861495,1780314283000415500,1780314283007002619,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711805,t-288230376151711805,62,144115188075855934,281193503317404614,LAB_USDT,15,10678736667386,kBinance,15,1780314291781000000,7513345922957802,1780314291782493076,1780314291782493945,kLead,entry,54,kEntrySubmit,kLong,288230376151711805,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.93309,12.93319,12.93319,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,422,109,0,0,0,10,555794,,,,,,,,,,,,,,,,,,,,,,,,,1780314291782499693,1780314291783055487,1780314291788561518,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711806,t-288230376151711806,63,144115188075855935,281193503317582863,LAB_USDT,15,10678747336358,kBinance,15,1780314403384000000,7513457526252519,1780314403385788177,1780314403385789072,kLead,entry,55,kEntrySubmit,kShort,288230376151711806,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.95546,12.95536,12.95536,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,369,62,0,0,0,10,592077,,,,,,,,,,,,,,,,,,,,,,,,,1780314403385798568,1780314403386390645,1780314403387386086,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711807,t-288230376151711807,64,144115188075855936,281193503317587014,LAB_USDT,15,10678747498081,kBinance,15,1780314405005000000,7513459146644365,1780314405006179166,1780314405006179682,kLead,entry,56,kEntrySubmit,kShort,288230376151711807,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.8881,12.888,12.88800,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,378,65,0,0,0,10,474626,,,,,,,,,,,,,,,,,,,,,,,,,1780314405006184952,1780314405006659578,1780314405009546637,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711808,t-288230376151711808,65,144115188075855937,281193503317769270,LAB_USDT,15,10678757267612,kBinance,15,1780314508120000000,7513562261977182,1780314508121512582,1780314508121513257,kLead,entry,57,kEntrySubmit,kLong,288230376151711808,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.8064,12.8065,12.80650,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,374,83,0,0,0,10,670532,,,,,,,,,,,,,,,,,,,,,,,,,1780314508121524919,1780314508122195451,1780314508129773704,submitted_v1,
20260601_105424_lab_usdt_200usdt_private_1h,288230376151711809,t-288230376151711809,66,144115188075855938,281193503317885723,LAB_USDT,15,10678763397206,kBinance,15,1780314563075000000,7513617216420960,1780314563075956212,1780314563075956838,kLead,entry,58,kEntrySubmit,kShort,288230376151711809,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,12.8594,12.8593,12.85930,1e-05,10,10,0.1,0.1,0,0.1,0.1,0,0,0,100.0,,kNone,,,,,,0.00016,,,1,4,3362311,10.0.1.103,52772,10.0.1.154,80,4,4,,true,462,200,0,0,0,10,748165,,,,,,,,,,,,,,,,,,,,,,,,,1780314563075967372,1780314563076715537,1780314563078414279,submitted_v1,
