run_id,signal_index,log_time,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,167,2026-07-15 16:50:46.354600629,kBinance,211,1784134246353000000,1784134246354599767,1784134246354600116,1784134246354600567,1784134246353000000,1784134246354599767,11055291300637,1600567,1784134246202000000,1784134246202948913,370788156416,152600567,H_USDT,211,kLead,kOpenLong,kBuy,false,0,0.05957,0,,,349,451,,,,entry,0,,,0.05957,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,168,2026-07-15 16:52:17.441005393,kBinance,449,1784134337440000000,1784134337441003500,1784134337441003955,1784134337441004978,1784134337440000000,1784134337441003500,11055301236218,1004978,1784134337422000000,1784134337423212042,370788691052,19004978,VELVET_USDT,449,kLead,kOpenShort,kSell,false,0,0.51891,432345564227567671,,1784134337441023315,455,1023,18337,19815,1461330816069677083,entry,12,kEntrySubmit,kShort,0.5188,1e-05,11,10,kCancelled,0,0,,2459501,1784134337445578598,
bitget_lead_lag_top20_highspeed_20260715T154837Z,169,2026-07-15 16:52:17.441603731,kBinance,449,1784134337441000000,1784134337441602898,1784134337441603385,1784134337441603665,1784134337441000000,1784134337441602898,11055301236477,603665,1784134337422000000,1784134337423212042,370788691052,19603665,VELVET_USDT,449,kLead,kOpenShort,kSell,false,0,0.51891,0,,,487,280,,,,entry,0,,,0.51891,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,170,2026-07-15 16:52:17.442638812,kBinance,449,1784134337441000000,1784134337442637947,1784134337442638340,1784134337442638758,1784134337441000000,1784134337442637947,11055301236650,1638758,1784134337442000000,1784134337442497393,370788691132,638758,VELVET_USDT,449,kLead,kOpenShort,kSell,false,0,0.51891,0,,,393,418,,,,entry,0,,,0.51891,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,171,2026-07-15 16:56:11.507072817,kBinance,95,1784134571506000000,1784134571507070908,1784134571507071265,1784134571507072365,1784134571506000000,1784134571507070908,11055326982571,1072365,1784134571436000000,1784134571436468741,417331270859,71072365,BTW_USDT,95,kLead,kOpenShort,kSell,false,0,0.060132,432345564227567672,,1784134571507089744,357,1100,17379,18836,1461331797813637131,entry,3,kEntrySubmit,kShort,0.060119,1e-06,13,87,kCancelled,0,0,,2280116,1784134571511524850,
bitget_lead_lag_top20_highspeed_20260715T154837Z,172,2026-07-15 16:56:11.507428082,kBinance,95,1784134571506000000,1784134571507427347,1784134571507427644,1784134571507428017,1784134571506000000,1784134571507427347,11055326982609,1428017,1784134571436000000,1784134571436468741,417331270859,71428017,BTW_USDT,95,kLead,kOpenShort,kSell,false,0,0.060132,0,,,297,373,,,,entry,0,,,0.060132,1e-06,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,173,2026-07-15 16:57:16.358769443,kBinance,480,1784134636358000000,1784134636358767778,1784134636358768044,1784134636358769097,1784134636358000000,1784134636358767778,11055334846896,769097,1784134636358000000,1784134636358655105,417333770684,769097,ZEC_USDT,480,kLead,kOpenLong,kBuy,false,0,570.36,432345564227567673,,1784134636358787629,266,1053,18532,19851,1461332069822640142,entry,3,kEntrySubmit,kLong,570.48,0.01,12,0.009,kCancelled,0,0,,2477395,1784134636363126707,
bitget_lead_lag_top20_highspeed_20260715T154837Z,174,2026-07-15 16:57:16.358791766,kBinance,480,1784134636358000000,1784134636358768312,1784134636358791447,1784134636358791714,1784134636358000000,1784134636358768312,11055334846947,791714,1784134636358000000,1784134636358655105,417333770684,791714,ZEC_USDT,480,kLead,kOpenLong,kBuy,false,0,570.36,0,,,23135,267,,,,entry,0,,,570.36,0.01,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,175,2026-07-15 16:57:16.359143488,kBinance,480,1784134636358000000,1784134636359142904,1784134636359143199,1784134636359143436,1784134636358000000,1784134636359142904,11055334847230,1143436,1784134636358000000,1784134636358655105,417333770684,1143436,ZEC_USDT,480,kLead,kOpenLong,kBuy,false,0,570.36,0,,,295,237,,,,entry,0,,,570.36,0.01,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,176,2026-07-15 16:57:16.359144427,kBinance,480,1784134636358000000,1784134636359143468,1784134636359144080,1784134636359144374,1784134636358000000,1784134636359143468,11055334847266,1144374,1784134636358000000,1784134636358655105,417333770684,1144374,ZEC_USDT,480,kLead,kOpenLong,kBuy,false,0,570.36,0,,,612,294,,,,entry,0,,,570.36,0.01,0,0,kRejected,,,,,,
