run_id,local_order_id,parent_id,route_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,TACUSDT,411,,,1784133176537000000,1784133176538587073,1784133176538587348,1784133176538587699,1784133176537000000,1784133176538587073,11055143797008,1587699,1784133176525000000,1784133176525230553,370779099608,13587699,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.002907,0.002907,0.002907,1e-06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133244295000000,1784133244295969169,1784133244295969643,1784133244295970410,1784133244295000000,1784133244295969169,11055152425676,970410,1784133243955000000,1784133243955380490,370779624755,340970410,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,stale_lag_quote,0.51801,0.51813,0.51813,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133244296000000,1784133244297030490,1784133244297031064,1784133244297031399,1784133244296000000,1784133244297030490,11055152426015,1031399,1784133243955000000,1784133243955380490,370779624755,342031399,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,stale_lag_quote,0.51801,0.51813,0.51813,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133249055000000,1784133249055895816,1784133249055915202,1784133249055915597,1784133249055000000,1784133249055895816,11055153253169,915597,1784133248940000000,1784133248941091283,370779672112,115915597,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.51924,0.51924,0.51924,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133249055000000,1784133249056087213,1784133249056087612,1784133249056087960,1784133249055000000,1784133249056087213,11055153253223,1087960,1784133248940000000,1784133248941091283,370779672112,116087960,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.51924,0.51924,0.51924,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133249055000000,1784133249056500176,1784133249056500458,1784133249056500766,1784133249055000000,1784133249056500176,11055153253285,1500766,1784133248940000000,1784133248941091283,370779672112,116500766,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.51924,0.51924,0.51924,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133348758000000,1784133348758928223,1784133348758928615,1784133348758928970,1784133348758000000,1784133348758928223,11055169731117,928970,1784133348728000000,1784133348728743743,370780753810,30928970,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.5251,0.5251,0.5251,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133348758000000,1784133348759501625,1784133348759502057,1784133348759502411,1784133348758000000,1784133348759501625,11055169731192,1502411,1784133348728000000,1784133348728743743,370780753810,31502411,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.5251,0.5251,0.5251,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133351305000000,1784133351305970762,1784133351305988194,1784133351305988885,1784133351305000000,1784133351305970762,11055170032009,988885,1784133351305000000,1784133351305985928,370780779984,988885,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.52559,0.52559,0.52559,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133351305000000,1784133351306481423,1784133351306481683,1784133351306482004,1784133351305000000,1784133351306481423,11055170032073,1482004,1784133351305000000,1784133351305985928,370780779984,1482004,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.52559,0.52559,0.52559,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133524938000000,1784133524939256253,1784133524939275510,1784133524939275895,1784133524938000000,1784133524939256253,11055196967791,1275895,1784133524938000000,1784133524939004557,370782684332,1275895,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.52433,0.52433,0.52433,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133546139000000,1784133546139988692,1784133546139989027,1784133546139990340,1784133546139000000,1784133546139988692,11055199740329,990340,1784133545588000000,1784133545589124470,370782874223,551990340,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.51978,0.51966,0.51966,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133546139000000,1784133546139989334,1784133546139995557,1784133546139995896,1784133546139000000,1784133546139989334,11055199740334,995896,1784133545588000000,1784133545589124470,370782874223,551995896,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.51978,0.51966,0.51966,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133546139000000,1784133546140484472,1784133546140484786,1784133546140485128,1784133546139000000,1784133546140484472,11055199740389,1485128,1784133545588000000,1784133545589124470,370782874223,552485128,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.51978,0.51966,0.51966,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133546139000000,1784133546140485036,1784133546140485734,1784133546140486068,1784133546139000000,1784133546140485036,11055199740456,1486068,1784133545588000000,1784133545589124470,370782874223,552486068,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.51978,0.51966,0.51966,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133546139000000,1784133546140486163,1784133546140486677,1784133546140486988,1784133546139000000,1784133546140486163,11055199740490,1486988,1784133545588000000,1784133545589124470,370782874223,552486988,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.51978,0.51966,0.51966,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784133546139000000,1784133546140486670,1784133546140487487,1784133546140487658,1784133546139000000,1784133546140486670,11055199740493,1487658,1784133545588000000,1784133545589124470,370782874223,552487658,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.51978,0.51966,0.51966,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784133557958000000,1784133557958971291,1784133557958971689,1784133557958971985,1784133557958000000,1784133557958971291,11055201727593,971985,1784133557958000000,1784133557958300217,370782998010,971985,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.024685,0.024685,0.024685,1e-06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784133557958000000,1784133557959457522,1784133557959457852,1784133557959458135,1784133557958000000,1784133557959457522,11055201727638,1458135,1784133557958000000,1784133557958300217,370782998010,1458135,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.024685,0.024685,0.024685,1e-06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,RAVEUSDT,347,,,1784133667058000000,1784133667059419556,1784133667059419926,1784133667059420289,1784133667058000000,1784133667059419556,11055216215219,1420289,1784133667058000000,1784133667059155699,657495880183,1420289,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.27897,0.27897,0.27897,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,RAVEUSDT,347,,,1784133667059000000,1784133667060496900,1784133667060497400,1784133667060497674,1784133667059000000,1784133667060496900,11055216215454,1497674,1784133667058000000,1784133667059155699,657495880183,2497674,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.27897,0.27897,0.27897,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,UBUSDT,438,,,1784133670986000000,1784133670987470959,1784133670987471411,1784133670987471778,1784133670986000000,1784133670987470959,11055216948979,1471778,1784133670985000000,1784133670985899678,370783945904,2471778,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.085,0.085,0.085,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,UBUSDT,438,,,1784133670987000000,1784133670988190315,1784133670988190634,1784133670988190916,1784133670987000000,1784133670988190315,11055216949054,1190916,1784133670985000000,1784133670985899678,370783945904,3190916,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.085,0.085,0.085,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,TACUSDT,411,,,1784133889655000000,1784133889656520040,1784133889656520345,1784133889656521516,1784133889655000000,1784133889656520040,11055243259444,1521516,1784133888516000000,1784133888517022485,370785380334,1140521516,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.002897,0.002896,0.002896,1e-06,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,TACUSDT,411,,,1784134201879000000,1784134201880509111,1784134201880509594,1784134201880510834,1784134201879000000,1784134201880509111,11055286263324,1510834,1784134200512000000,1784134200513060132,370787882755,1368510834,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.002896,0.002895,0.002895,1e-06,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,HUSDT,211,,,1784134246353000000,1784134246354599767,1784134246354600116,1784134246354600567,1784134246353000000,1784134246354599767,11055291300637,1600567,1784134246202000000,1784134246202948913,370788156416,152600567,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.05957,0.05957,0.05957,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784134337441000000,1784134337441602898,1784134337441603385,1784134337441603665,1784134337441000000,1784134337441602898,11055301236477,603665,1784134337422000000,1784134337423212042,370788691052,19603665,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.51891,0.51891,0.51891,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784134337441000000,1784134337442637947,1784134337442638340,1784134337442638758,1784134337441000000,1784134337442637947,11055301236650,1638758,1784134337442000000,1784134337442497393,370788691132,638758,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.51891,0.51891,0.51891,1e-05,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BTWUSDT,95,,,1784134571506000000,1784134571507427347,1784134571507427644,1784134571507428017,1784134571506000000,1784134571507427347,11055326982609,1428017,1784134571436000000,1784134571436468741,417331270859,71428017,3000000,200000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.060132,0.060132,0.060132,1e-06,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,ZECUSDT,480,,,1784134636358000000,1784134636358768312,1784134636358791447,1784134636358791714,1784134636358000000,1784134636358768312,11055334846947,791714,1784134636358000000,1784134636358655105,417333770684,791714,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,570.36,570.36,570.36,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,ZECUSDT,480,,,1784134636358000000,1784134636359142904,1784134636359143199,1784134636359143436,1784134636358000000,1784134636359142904,11055334847230,1143436,1784134636358000000,1784134636358655105,417333770684,1143436,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,570.36,570.36,570.36,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,ZECUSDT,480,,,1784134636358000000,1784134636359143468,1784134636359144080,1784134636359144374,1784134636358000000,1784134636359143468,11055334847266,1144374,1784134636358000000,1784134636358655105,417333770684,1144374,3000000,200000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,570.36,570.36,570.36,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784134998076000000,1784134998077487267,1784134998077487606,1784134998077488645,1784134998076000000,1784134998077487267,11055374570276,1488645,1784134995885000000,1784134995885799112,370792883898,2192488645,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.52017,0.52005,0.52005,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,VELVETUSDT,449,,,1784134998076000000,1784134998077500110,1784134998077500286,1784134998077500652,1784134998076000000,1784134998077500110,11055374570327,1500652,1784134995885000000,1784134995885799112,370792883898,2192500652,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.52017,0.52005,0.52005,1e-05,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784135145788000000,1784135145789566000,1784135145789566207,1784135145789567433,1784135145788000000,1784135145789566000,11055391207217,1567433,1784135145443000000,1784135145444048772,370793790059,346567433,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.024752,0.024747,0.024747,1e-06,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784135145789000000,1784135145790022606,1784135145790022940,1784135145790023351,1784135145789000000,1784135145790022606,11055391207348,1023351,1784135145443000000,1784135145444048772,370793790059,347023351,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.024752,0.024747,0.024747,1e-06,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784135145790000000,1784135145790573404,1784135145790573770,1784135145790574103,1784135145790000000,1784135145790573404,11055391207402,574103,1784135145443000000,1784135145444048772,370793790059,347574103,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.024752,0.024747,0.024747,1e-06,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784135145790000000,1784135145791056646,1784135145791057063,1784135145791057285,1784135145790000000,1784135145791056646,11055391207442,1057285,1784135145443000000,1784135145444048772,370793790059,348057285,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.024752,0.024747,0.024747,1e-06,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784135145790000000,1784135145791569086,1784135145791569454,1784135145791569715,1784135145790000000,1784135145791569086,11055391207481,1569715,1784135145443000000,1784135145444048772,370793790059,348569715,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.024752,0.024747,0.024747,1e-06,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784135145790000000,1784135145791569479,1784135145791570329,1784135145791570663,1784135145790000000,1784135145791569479,11055391207483,1570663,1784135145443000000,1784135145444048772,370793790059,348570663,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.024752,0.024747,0.024747,1e-06,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
bitget_lead_lag_top20_highspeed_20260715T154837Z,0,,,,,,,BASUSDT,67,,,1784135145791000000,1784135145791570476,1784135145791571184,1784135145791571576,1784135145791000000,1784135145791570476,11055391207502,571576,1784135145443000000,1784135145444048772,370793790059,348571576,3000000,200000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.024752,0.024747,0.024747,1e-06,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
