run_id,local_order_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,symbol,symbol_id,trigger_ticker_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711755,t-288230376151711755,12,144115188075855884,281193503333686115,LAB_USDT,15,10680950896840,kBinance,15,1780331230835000000,7530284976692502,1780331230836228050,1780331230836229071,kLead,entry,11,kEntrySubmit,kLong,288230376151711755,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.08029,15.08179,15.08179,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,530,340,0,0,0,10,1722011,1780331230837111000,1780331230837534000,423000,,,,,,,,,,,,,,,,,,,,,,,,,1780331230836240610,1780331230837962621,1780331230841616769,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711756,t-288230376151711756,13,144115188075855885,281193503333812950,LAB_USDT,15,10680969277252,kBinance,15,1780331386833000000,7530440974853314,1780331386834388297,1780331386834389278,kLead,entry,12,kEntrySubmit,kLong,288230376151711756,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.30266,15.30416,15.30416,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,926,1130,0,0,0,10,4847112,1780331386834615000,1780331386839009000,4394000,,,,,,,,,,,,,,,,,,,,,,,,,1780331386834401586,1780331386839248698,1780331386892749503,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711757,t-288230376151711757,14,144115188075855886,281193503333824273,LAB_USDT,15,10680971508881,kBinance,15,1780331402202000000,7530456344132820,1780331402203667846,1780331402203668899,kLead,entry,13,kEntrySubmit,kShort,288230376151711757,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.278,15.2765,15.27650,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,1102,1263,0,0,0,10,3621297,1780331402205197000,1780331402205544000,347000,,,,,,,,,,,,,,,,,,,,,,,,,1780331402203677028,1780331402207298325,1780331402762946025,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711758,t-288230376151711758,15,144115188075855887,281193503333871616,LAB_USDT,15,10680978648873,kBinance,15,1780331456934000000,7530511075964492,1780331456935499675,1780331456935500261,kLead,entry,14,kEntrySubmit,kShort,288230376151711758,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.52284,15.52134,15.52134,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,545,256,0,0,0,10,541895,1780331456935733000,1780331456935836000,103000,,,,,,,,,,,,,,,,,,,,,,,,,1780331456935510588,1780331456936052483,1780331456940097809,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711759,t-288230376151711759,16,144115188075855888,281193503333871708,LAB_USDT,15,10680978650109,kBinance,15,1780331456942000000,7530511083776248,1780331456943312058,1780331456943312444,kLead,entry,15,kEntrySubmit,kShort,288230376151711759,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.52579,15.52429,15.52429,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,547,196,0,0,0,10,567748,1780331456943515000,1780331456943639000,124000,,,,,,,,,,,,,,,,,,,,,,,,,1780331456943314073,1780331456943881821,1780331456946214227,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711760,t-288230376151711760,17,144115188075855889,281193503333884529,LAB_USDT,15,10680979442804,kBinance,15,1780331464090000000,7530518231972541,1780331464091507544,1780331464091507921,kLead,entry,16,kEntrySubmit,kLong,288230376151711760,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.54978,15.55128,15.55128,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,541,180,0,0,0,10,683927,1780331464091732000,1780331464091927000,195000,,,,,,,,,,,,,,,,,,,,,,,,,1780331464091511521,1780331464092195448,1780331464102497753,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711761,t-288230376151711761,18,144115188075855890,281193503334026249,LAB_USDT,15,10680998956637,kBinance,15,1780331615165000000,7530669306812764,1780331615166347760,1780331615166348711,kLead,entry,17,kEntrySubmit,kShort,288230376151711761,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.75354,15.75204,15.75204,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,443,153,0,0,0,10,964669,1780331615166579000,1780331615166921000,342000,,,,,,,,,,,,,,,,,,,,,,,,,1780331615166359113,1780331615167323782,1780331615172891502,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711762,t-288230376151711762,19,144115188075855891,281193503334073012,LAB_USDT,15,10681008140927,kBinance,15,1780331694221000000,7530748362504424,1780331694222039764,1780331694222040514,kLead,entry,18,kEntrySubmit,kLong,288230376151711762,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.87723,15.87873,15.87873,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,397,76,0,0,0,10,617236,1780331694222279000,1780331694222414000,135000,,,,,,,,,,,,,,,,,,,,,,,,,1780331694222053028,1780331694222670264,1780331694226483760,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711763,t-288230376151711763,20,144115188075855892,281193503334097233,LAB_USDT,15,10681010339810,kBinance,15,1780331711687000000,7530765828740392,1780331711688275223,1780331711688276122,kLead,entry,19,kEntrySubmit,kLong,288230376151711763,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,16.17715,16.17865,16.17865,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,406,87,0,0,0,10,576581,1780331711688507000,1780331711688627000,120000,,,,,,,,,,,,,,,,,,,,,,,,,1780331711688286148,1780331711688862729,1780331711693062352,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711764,t-288230376151711764,21,144115188075855893,281193503334097760,LAB_USDT,15,10681010346757,kBinance,15,1780331711704000000,7530765845328991,1780331711704863937,1780331711704864293,kLead,entry,20,kEntrySubmit,kLong,288230376151711764,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,16.17715,16.17865,16.17865,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,427,107,0,0,0,10,581122,1780331711705096000,1780331711705197000,101000,,,,,,,,,,,,,,,,,,,,,,,,,1780331711704866091,1780331711705447213,1780331711706608350,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711765,t-288230376151711765,22,144115188075855894,281193503334292321,LAB_USDT,15,10681039545703,kBinance,15,1780331959470000000,7531013612110284,1780331959471645316,1780331959471646302,kLead,entry,21,kEntrySubmit,kLong,288230376151711765,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.8,15.8015,15.80150,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,411,87,0,0,0,10,728810,1780331959471848000,1780331959472065000,217000,,,,,,,,,,,,,,,,,,,,,,,,,1780331959471657531,1780331959472386341,1780331959475850745,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711766,t-288230376151711766,23,144115188075855895,281193503334415916,LAB_USDT,15,10681055516317,kBinance,15,1780332102250000000,7531156391529076,1780332102251064556,1780332102251065458,kLead,entry,22,kEntrySubmit,kShort,288230376151711766,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,16.03531,16.03381,16.03381,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,4,true,1235,1764,0,0,0,10,7415055,1780332102251287000,1780332102258210000,6923000,kAckRttThreshold,7415055,18459,30158,13528,19848,1,41409,233,1780332102251075786,1780332102251076666,1780332102251076912,1780332102251077563,1780332102251077609,1780332102251082037,1780332102251086310,246,246,0,false,0,true,246,0,1780332102251075985,1780332102258491040,1780332102269391546,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711767,t-288230376151711767,24,144115188075855896,281193503334425586,LAB_USDT,15,10681057037468,kBinance,15,1780332117106000000,7531171247502325,1780332117107037383,1780332117107038316,kLead,entry,23,kEntrySubmit,kLong,288230376151711767,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,16.1531,16.1546,16.15460,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,907,965,0,0,0,10,644839,1780332117107255000,1780332117107434000,179000,,,,,,,,,,,,,,,,,,,,,,,,,1780332117107047763,1780332117107692602,1780332117115499726,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711768,t-288230376151711768,25,144115188075855897,281193503334427965,LAB_USDT,15,10681057183162,kBinance,15,1780332117921000000,7531172062645664,1780332117922181182,1780332117922181853,kLead,entry,24,kEntrySubmit,kShort,288230376151711768,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,16.22402,16.22252,16.22252,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,870,797,0,0,0,10,636340,1780332117922390000,1780332117922525000,135000,,,,,,,,,,,,,,,,,,,,,,,,,1780332117922184951,1780332117922821291,1780332118039545023,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711769,t-288230376151711769,26,144115188075855898,281193503334428363,LAB_USDT,15,10681057210487,kBinance,15,1780332118076000000,7531172218037905,1780332118077573180,1780332118077573487,kLead,entry,25,kEntrySubmit,kShort,288230376151711769,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,16.19247,16.19096,16.19096,1e-05,150,151,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,825,689,0,0,0,10,511104,1780332118077783000,1780332118077876000,93000,,,,,,,,,,,,,,,,,,,,,,,,,1780332118077575071,1780332118078086175,1780332118103109735,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711770,t-288230376151711770,27,144115188075855899,281193503334484770,LAB_USDT,15,10681064862651,kBinance,15,1780332184287000000,7531238428561723,1780332184288097478,1780332184288099375,kLead,entry,26,kEntrySubmit,kShort,288230376151711770,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.8958,15.8943,15.89430,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,453,146,0,0,0,10,564362,1780332184288318000,1780332184288433000,115000,,,,,,,,,,,,,,,,,,,,,,,,,1780332184288108056,1780332184288672418,1780332184306431415,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711771,t-288230376151711771,28,144115188075855900,281193503334638512,LAB_USDT,15,10681087943140,kBinance,15,1780332395896000000,7531450037156740,1780332395896691789,1780332395896692688,kLead,entry,27,kEntrySubmit,kLong,288230376151711771,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.98771,15.98921,15.98921,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,384,56,0,0,0,10,544183,1780332395896970000,1780332395897100000,130000,,,,,,,,,,,,,,,,,,,,,,,,,1780332395896704300,1780332395897248483,1780332395899507588,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711772,t-288230376151711772,29,144115188075855901,281193503334649494,LAB_USDT,15,10681088984268,kBinance,15,1780332405999000000,7531460140835070,1780332406000369920,1780332406000371038,kLead,entry,28,kEntrySubmit,kLong,288230376151711772,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.90927,15.91077,15.91077,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,395,68,0,0,0,10,539217,1780332406000620000,1780332406000729000,109000,,,,,,,,,,,,,,,,,,,,,,,,,1780332406000379019,1780332406000918236,1780332406008042261,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711773,t-288230376151711773,30,144115188075855902,281193503334832005,LAB_USDT,15,10681120506240,kBinance,15,1780332660673000000,7531714815057599,1780332660674592838,1780332660674594362,kLead,entry,29,kEntrySubmit,kShort,288230376151711773,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.91179,15.91029,15.91029,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,,true,440,162,0,0,0,10,1007439,1780332660674849000,1780332660675243000,394000,,,,,,,,,,,,,,,,,,,,,,,,,1780332660674605439,1780332660675612878,1780332660677039456,submitted_v1,
20260601_161653_lab_usdt_2000gross_1000notional_150ticks_private_8h,288230376151711774,t-288230376151711774,31,144115188075855903,281193503334926665,LAB_USDT,15,10681138672041,kBinance,15,1780332802159000000,7531856300654223,1780332802160189320,1780332802160190155,kLead,entry,30,kEntrySubmit,kLong,288230376151711774,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,15.8684,15.8699,15.86990,1e-05,150,150,0.6,0.6,0,0.6,0.6,0,0,0,100.0,,kNone,,,,,,0.0002,,,1,4,3409063,10.0.1.103,54800,10.0.1.154,80,4,4,4,true,1138,1554,0,0,0,10,6570108,1780332802160443000,1780332802166520000,6077000,kAckRttThreshold,6570108,16613,28831,13983,19626,1,46981,201,1780332802160200791,1780332802160201861,1780332802160202004,1780332802160202447,1780332802160202493,1780332802160206788,1780332802160210689,245,245,0,false,0,true,245,0,1780332802160201160,1780332802166771268,1780332802187102264,submitted_v1,
