run_id,symbol,local_order_id,text_order_id,request_sequence,order_role,action,side,reduce_only,time_in_force,status,finish_reason,raw_price,order_price,price_tick,order_offset_ticks,quantity,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,signal_lag_id,ack_lag_id,accepted_lag_id,cancelled_lag_id,filled_lag_id,unknown_result_lag_id,terminal_stage,terminal_lag_id,category,signal_found,signal_exchange_ns,signal_local_ns,signal_bid_price,signal_bid_volume,signal_ask_price,signal_ask_volume,signal_contra_price,signal_contra_volume,signal_marketable,signal_margin_ticks,ack_found,ack_exchange_ns,ack_local_ns,ack_bid_price,ack_bid_volume,ack_ask_price,ack_ask_volume,ack_contra_price,ack_contra_volume,ack_marketable,ack_margin_ticks,accepted_found,accepted_exchange_ns,accepted_local_ns,accepted_bid_price,accepted_bid_volume,accepted_ask_price,accepted_ask_volume,accepted_contra_price,accepted_contra_volume,accepted_marketable,accepted_margin_ticks,cancelled_found,cancelled_exchange_ns,cancelled_local_ns,cancelled_bid_price,cancelled_bid_volume,cancelled_ask_price,cancelled_ask_volume,cancelled_contra_price,cancelled_contra_volume,cancelled_marketable,cancelled_margin_ticks,filled_found,filled_exchange_ns,filled_local_ns,filled_bid_price,filled_bid_volume,filled_ask_price,filled_ask_volume,filled_contra_price,filled_contra_volume,filled_marketable,filled_margin_ticks,terminal_found,terminal_exchange_ns,terminal_local_ns,terminal_bid_price,terminal_bid_volume,terminal_ask_price,terminal_ask_volume,terminal_contra_price,terminal_contra_volume,terminal_marketable,terminal_margin_ticks,signal_to_ack_start_id,signal_to_ack_end_id,signal_to_ack_start_exclusive,signal_to_ack_valid,signal_to_ack_records,signal_to_ack_marketable_records,signal_to_ack_first_marketable_id,signal_to_ack_first_marketable_local_ns,signal_to_ack_first_marketable_contra_price,signal_to_ack_last_marketable_id,signal_to_ack_last_marketable_local_ns,signal_to_ack_last_marketable_contra_price,signal_to_ack_best_contra_price,signal_to_ack_best_margin_ticks,signal_to_terminal_start_id,signal_to_terminal_end_id,signal_to_terminal_start_exclusive,signal_to_terminal_valid,signal_to_terminal_records,signal_to_terminal_marketable_records,signal_to_terminal_first_marketable_id,signal_to_terminal_first_marketable_local_ns,signal_to_terminal_first_marketable_contra_price,signal_to_terminal_last_marketable_id,signal_to_terminal_last_marketable_local_ns,signal_to_terminal_last_marketable_contra_price,signal_to_terminal_best_contra_price,signal_to_terminal_best_margin_ticks,ack_to_terminal_start_id,ack_to_terminal_end_id,ack_to_terminal_start_exclusive,ack_to_terminal_valid,ack_to_terminal_records,ack_to_terminal_marketable_records,ack_to_terminal_first_marketable_id,ack_to_terminal_first_marketable_local_ns,ack_to_terminal_first_marketable_contra_price,ack_to_terminal_last_marketable_id,ack_to_terminal_last_marketable_local_ns,ack_to_terminal_last_marketable_contra_price,ack_to_terminal_best_contra_price,ack_to_terminal_best_margin_ticks,after_ack_to_terminal_start_id,after_ack_to_terminal_end_id,after_ack_to_terminal_start_exclusive,after_ack_to_terminal_valid,after_ack_to_terminal_records,after_ack_to_terminal_marketable_records,after_ack_to_terminal_first_marketable_id,after_ack_to_terminal_first_marketable_local_ns,after_ack_to_terminal_first_marketable_contra_price,after_ack_to_terminal_last_marketable_id,after_ack_to_terminal_last_marketable_local_ns,after_ack_to_terminal_last_marketable_contra_price,after_ack_to_terminal_best_contra_price,after_ack_to_terminal_best_margin_ticks,accepted_to_terminal_start_id,accepted_to_terminal_end_id,accepted_to_terminal_start_exclusive,accepted_to_terminal_valid,accepted_to_terminal_records,accepted_to_terminal_marketable_records,accepted_to_terminal_first_marketable_id,accepted_to_terminal_first_marketable_local_ns,accepted_to_terminal_first_marketable_contra_price,accepted_to_terminal_last_marketable_id,accepted_to_terminal_last_marketable_local_ns,accepted_to_terminal_last_marketable_contra_price,accepted_to_terminal_best_contra_price,accepted_to_terminal_best_margin_ticks,after_accepted_to_terminal_start_id,after_accepted_to_terminal_end_id,after_accepted_to_terminal_start_exclusive,after_accepted_to_terminal_valid,after_accepted_to_terminal_records,after_accepted_to_terminal_marketable_records,after_accepted_to_terminal_first_marketable_id,after_accepted_to_terminal_first_marketable_local_ns,after_accepted_to_terminal_first_marketable_contra_price,after_accepted_to_terminal_last_marketable_id,after_accepted_to_terminal_last_marketable_local_ns,after_accepted_to_terminal_last_marketable_contra_price,after_accepted_to_terminal_best_contra_price,after_accepted_to_terminal_best_margin_ticks
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712142,t-288230376151712142,399,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34253,0.34249,1e-05,4,29,0,29,29,0,0,0,1781876992099027094,1781876992099610730,1781876992101567388,2252809422,2252809422,2252809422,2252809422,,,cancelled,2252809422,marketable_at_cancelled_stage,true,1781876992098077000,1781876992098266530,0.34253,9,0.34275,8,0.34253,9,true,4,true,1781876992098077000,1781876992098266530,0.34253,9,0.34275,8,0.34253,9,true,4,true,1781876992098077000,1781876992098266530,0.34253,9,0.34275,8,0.34253,9,true,4,true,1781876992098077000,1781876992098266530,0.34253,9,0.34275,8,0.34253,9,true,4,false,,,,,,,,,false,,true,1781876992098077000,1781876992098266530,0.34253,9,0.34275,8,0.34253,9,true,4,2252809422,2252809422,false,true,1,1,2252809422,1781876992098266530,0.34253,2252809422,1781876992098266530,0.34253,0.34253,4,2252809422,2252809422,false,true,1,1,2252809422,1781876992098266530,0.34253,2252809422,1781876992098266530,0.34253,0.34253,4,2252809422,2252809422,false,true,1,1,2252809422,1781876992098266530,0.34253,2252809422,1781876992098266530,0.34253,0.34253,4,2252809422,2252809422,true,true,0,0,,,,,,,,,2252809422,2252809422,false,true,1,1,2252809422,1781876992098266530,0.34253,2252809422,1781876992098266530,0.34253,0.34253,4,2252809422,2252809422,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712143,t-288230376151712143,400,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34257,0.34253,1e-05,4,29,0,29,29,0,0,0,1781876992103505336,1781876992104157773,1781876992105201546,2252809498,2252809536,2252809536,2252809547,,,cancelled,2252809547,marketable_signal_to_ack_only,true,1781876992102838000,1781876992103077517,0.34257,533,0.34263,29,0.34257,533,true,4,true,1781876992103829000,1781876992104053383,0.34197,18,0.34269,29,0.34197,18,false,-56,true,1781876992103829000,1781876992104053383,0.34197,18,0.34269,29,0.34197,18,false,-56,true,1781876992104865000,1781876992105098520,0.34176,6,0.34254,9,0.34176,6,false,-77,false,,,,,,,,,false,,true,1781876992104865000,1781876992105098520,0.34176,6,0.34254,9,0.34176,6,false,-77,2252809498,2252809536,false,true,2,1,2252809498,1781876992103077517,0.34257,2252809498,1781876992103077517,0.34257,0.34257,4,2252809498,2252809547,false,true,3,1,2252809498,1781876992103077517,0.34257,2252809498,1781876992103077517,0.34257,0.34257,4,2252809536,2252809547,false,true,2,0,,,,,,,0.34197,-56,2252809536,2252809547,true,true,1,0,,,,,,,0.34176,-77,2252809536,2252809547,false,true,2,0,,,,,,,0.34197,-56,2252809536,2252809547,true,true,1,0,,,,,,,0.34176,-77
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712144,t-288230376151712144,401,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34241,0.34237,1e-05,4,29,0,29,29,0,0,0,1781876994037954444,1781876994038587885,1781876994040011359,2252813598,2252813611,2252813625,2252813625,,,cancelled,2252813625,marketable_signal_to_ack_only,true,1781876994036910000,1781876994037151046,0.34241,8,0.34259,1825,0.34241,8,true,4,true,1781876994037979000,1781876994038175855,0.34208,59,0.34257,52,0.34208,59,false,-29,true,1781876994038993000,1781876994039204524,0.34175,59,0.34242,43,0.34175,59,false,-62,true,1781876994038993000,1781876994039204524,0.34175,59,0.34242,43,0.34175,59,false,-62,false,,,,,,,,,false,,true,1781876994038993000,1781876994039204524,0.34175,59,0.34242,43,0.34175,59,false,-62,2252813598,2252813611,false,true,2,1,2252813598,1781876994037151046,0.34241,2252813598,1781876994037151046,0.34241,0.34241,4,2252813598,2252813625,false,true,3,1,2252813598,1781876994037151046,0.34241,2252813598,1781876994037151046,0.34241,0.34241,4,2252813611,2252813625,false,true,2,0,,,,,,,0.34208,-29,2252813611,2252813625,true,true,1,0,,,,,,,0.34175,-62,2252813625,2252813625,false,true,1,0,,,,,,,0.34175,-62,2252813625,2252813625,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712152,t-288230376151712152,409,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34263,0.34267,1e-05,4,29,0,29,29,0,0,0,1781877266445234730,1781877266445901296,1781877266626985729,2252851590,2252851590,2252851720,2252851720,,,cancelled,2252851720,marketable_after_ack_before_cancelled,true,1781877266440867000,1781877266441123322,0.34262,40,0.34263,186,0.34263,186,true,3.99999999999,true,1781877266440867000,1781877266441123322,0.34262,40,0.34263,186,0.34263,186,true,3.99999999999,true,1781877266616019000,1781877266616257152,0.34262,513,0.34269,2735,0.34269,2735,false,-2.00000000001,true,1781877266616019000,1781877266616257152,0.34262,513,0.34269,2735,0.34269,2735,false,-2.00000000001,false,,,,,,,,,false,,true,1781877266616019000,1781877266616257152,0.34262,513,0.34269,2735,0.34269,2735,false,-2.00000000001,2252851590,2252851590,false,true,1,1,2252851590,1781877266441123322,0.34263,2252851590,1781877266441123322,0.34263,0.34263,3.99999999999,2252851590,2252851720,false,true,22,17,2252851590,1781877266441123322,0.34263,2252851696,1781877266591953033,0.34266,0.34263,3.99999999999,2252851590,2252851720,false,true,22,17,2252851590,1781877266441123322,0.34263,2252851696,1781877266591953033,0.34266,0.34263,3.99999999999,2252851590,2252851720,true,true,21,16,2252851591,1781877266468769836,0.34263,2252851696,1781877266591953033,0.34266,0.34263,3.99999999999,2252851720,2252851720,false,true,1,0,,,,,,,0.34269,-2.00000000001,2252851720,2252851720,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712176,t-288230376151712176,433,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34588,0.34592,1e-05,4,28,0,28,28,0,0,0,1781877405912491965,1781877405913161625,1781877405914426327,2252905550,2252905551,2252905569,2252905569,,,cancelled,2252905569,marketable_at_cancelled_stage,true,1781877405911067000,1781877405911266040,0.34568,8,0.34588,160,0.34588,160,true,4,true,1781877405912532000,1781877405912723152,0.34568,8,0.34588,148,0.34588,148,true,4,true,1781877405913544000,1781877405913749535,0.34569,105,0.34588,20,0.34588,20,true,4,true,1781877405913544000,1781877405913749535,0.34569,105,0.34588,20,0.34588,20,true,4,false,,,,,,,,,false,,true,1781877405913544000,1781877405913749535,0.34569,105,0.34588,20,0.34588,20,true,4,2252905550,2252905551,false,true,2,2,2252905550,1781877405911266040,0.34588,2252905551,1781877405912723152,0.34588,0.34588,4,2252905550,2252905569,false,true,3,3,2252905550,1781877405911266040,0.34588,2252905569,1781877405913749535,0.34588,0.34588,4,2252905551,2252905569,false,true,2,2,2252905551,1781877405912723152,0.34588,2252905569,1781877405913749535,0.34588,0.34588,4,2252905551,2252905569,true,true,1,1,2252905569,1781877405913749535,0.34588,2252905569,1781877405913749535,0.34588,0.34588,4,2252905569,2252905569,false,true,1,1,2252905569,1781877405913749535,0.34588,2252905569,1781877405913749535,0.34588,0.34588,4,2252905569,2252905569,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712187,t-288230376151712187,444,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35559,0.35555,1e-05,4,28,0,28,28,0,0,0,1781877903764529300,1781877903765272340,1781877903766379912,2253196650,2253196690,2253196690,2253196690,,,cancelled,2253196690,marketable_signal_to_ack_only,true,1781877903763246000,1781877903763464397,0.35559,3,0.35588,64,0.35559,3,true,4,true,1781877903764313000,1781877903764560711,0.35541,8,0.3556,118,0.35541,8,false,-14,true,1781877903764313000,1781877903764560711,0.35541,8,0.3556,118,0.35541,8,false,-14,true,1781877903764313000,1781877903764560711,0.35541,8,0.3556,118,0.35541,8,false,-14,false,,,,,,,,,false,,true,1781877903764313000,1781877903764560711,0.35541,8,0.3556,118,0.35541,8,false,-14,2253196650,2253196690,false,true,2,1,2253196650,1781877903763464397,0.35559,2253196650,1781877903763464397,0.35559,0.35559,4,2253196650,2253196690,false,true,2,1,2253196650,1781877903763464397,0.35559,2253196650,1781877903763464397,0.35559,0.35559,4,2253196690,2253196690,false,true,1,0,,,,,,,0.35541,-14,2253196690,2253196690,true,true,0,0,,,,,,,,,2253196690,2253196690,false,true,1,0,,,,,,,0.35541,-14,2253196690,2253196690,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712208,t-288230376151712208,465,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.34687,0.34683,1e-05,4,28,0,28,28,0,0,0,1781878671196568787,1781878671197262860,1781878671198349990,2253409671,2253409690,2253409729,2253409729,,,cancelled,2253409729,marketable_signal_to_ack_only,true,1781878671195886000,1781878671196097040,0.34687,8,0.34698,40,0.34687,8,true,4,true,1781878671196803000,1781878671197064340,0.34672,151,0.34688,71,0.34672,151,false,-11,true,1781878671197872000,1781878671198070041,0.34646,152,0.34655,138,0.34646,152,false,-37,true,1781878671197872000,1781878671198070041,0.34646,152,0.34655,138,0.34646,152,false,-37,false,,,,,,,,,false,,true,1781878671197872000,1781878671198070041,0.34646,152,0.34655,138,0.34646,152,false,-37,2253409671,2253409690,false,true,2,1,2253409671,1781878671196097040,0.34687,2253409671,1781878671196097040,0.34687,0.34687,4,2253409671,2253409729,false,true,3,1,2253409671,1781878671196097040,0.34687,2253409671,1781878671196097040,0.34687,0.34687,4,2253409690,2253409729,false,true,2,0,,,,,,,0.34672,-11,2253409690,2253409729,true,true,1,0,,,,,,,0.34646,-37,2253409729,2253409729,false,true,1,0,,,,,,,0.34646,-37,2253409729,2253409729,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712212,t-288230376151712212,469,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35265,0.35261,1e-05,4,28,0,28,28,0,0,0,1781878719522759536,1781878719523475897,1781878719536171473,2253427934,2253427934,,2253428069,,,cancelled,2253428069,marketable_after_ack_before_cancelled,true,1781878719522477000,1781878719522703478,0.35265,41,0.35281,30,0.35265,41,true,4,true,1781878719522477000,1781878719522703478,0.35265,41,0.35281,30,0.35265,41,true,4,false,,,,,,,,,false,,true,1781878719534791000,1781878719535017381,0.35214,25,0.35226,151,0.35214,25,false,-47,false,,,,,,,,,false,,true,1781878719534791000,1781878719535017381,0.35214,25,0.35226,151,0.35214,25,false,-47,2253427934,2253427934,false,true,1,1,2253427934,1781878719522703478,0.35265,2253427934,1781878719522703478,0.35265,0.35265,4,2253427934,2253428069,false,true,6,3,2253427934,1781878719522703478,0.35265,2253427973,1781878719526873006,0.35265,0.35265,4,2253427934,2253428069,false,true,6,3,2253427934,1781878719522703478,0.35265,2253427973,1781878719526873006,0.35265,0.35265,4,2253427934,2253428069,true,true,5,2,2253427942,1781878719524789369,0.35265,2253427973,1781878719526873006,0.35265,0.35265,4,,2253428069,false,false,0,0,,,,,,,,,,2253428069,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712220,t-288230376151712220,477,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35447,0.35443,1e-05,4,28,0,28,28,0,0,0,1781879012234498631,1781879012235165564,1781879012243709601,2253510610,2253510615,2253510729,2253510729,,,cancelled,2253510729,marketable_after_ack_before_cancelled,true,1781879012231374000,1781879012231554546,0.35447,16,0.35465,21,0.35447,16,true,4,true,1781879012234722000,1781879012234913377,0.35447,16,0.3546,21,0.35447,16,true,4,true,1781879012242805000,1781879012243072409,0.3538,21,0.3541,17,0.3538,21,false,-63,true,1781879012242805000,1781879012243072409,0.3538,21,0.3541,17,0.3538,21,false,-63,false,,,,,,,,,false,,true,1781879012242805000,1781879012243072409,0.3538,21,0.3541,17,0.3538,21,false,-63,2253510610,2253510615,false,true,2,2,2253510610,1781879012231554546,0.35447,2253510615,1781879012234913377,0.35447,0.35447,4,2253510610,2253510729,false,true,8,3,2253510610,1781879012231554546,0.35447,2253510627,1781879012235865263,0.35447,0.35447,4,2253510615,2253510729,false,true,7,2,2253510615,1781879012234913377,0.35447,2253510627,1781879012235865263,0.35447,0.35447,4,2253510615,2253510729,true,true,6,1,2253510627,1781879012235865263,0.35447,2253510627,1781879012235865263,0.35447,0.35447,4,2253510729,2253510729,false,true,1,0,,,,,,,0.3538,-63,2253510729,2253510729,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712226,t-288230376151712226,483,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35488,0.35484,1e-05,4,28,0,28,28,0,0,0,1781879098449008025,1781879098450422452,1781879098451424325,2253526197,2253526221,,2253526255,,,cancelled,2253526255,marketable_signal_to_ack_only,true,1781879098448575000,1781879098448766136,0.35488,11,0.35514,58,0.35488,11,true,4,true,1781879098449689000,1781879098449885267,0.3547,22,0.35483,64,0.3547,22,false,-14,false,,,,,,,,,false,,true,1781879098450737000,1781879098450954731,0.3541,8,0.35442,69,0.3541,8,false,-74,false,,,,,,,,,false,,true,1781879098450737000,1781879098450954731,0.3541,8,0.35442,69,0.3541,8,false,-74,2253526197,2253526221,false,true,2,1,2253526197,1781879098448766136,0.35488,2253526197,1781879098448766136,0.35488,0.35488,4,2253526197,2253526255,false,true,3,1,2253526197,1781879098448766136,0.35488,2253526197,1781879098448766136,0.35488,0.35488,4,2253526221,2253526255,false,true,2,0,,,,,,,0.3547,-14,2253526221,2253526255,true,true,1,0,,,,,,,0.3541,-74,,2253526255,false,false,0,0,,,,,,,,,,2253526255,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712227,t-288230376151712227,484,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35527,0.35531,1e-05,4,28,0,28,28,0,0,0,1781879102481483092,1781879102482061353,1781879102484039366,2253528353,2253528353,,2253528353,,,cancelled,2253528353,marketable_at_cancelled_stage,true,1781879102480298000,1781879102480541826,0.35524,16,0.35527,225,0.35527,225,true,4,true,1781879102480298000,1781879102480541826,0.35524,16,0.35527,225,0.35527,225,true,4,false,,,,,,,,,false,,true,1781879102480298000,1781879102480541826,0.35524,16,0.35527,225,0.35527,225,true,4,false,,,,,,,,,false,,true,1781879102480298000,1781879102480541826,0.35524,16,0.35527,225,0.35527,225,true,4,2253528353,2253528353,false,true,1,1,2253528353,1781879102480541826,0.35527,2253528353,1781879102480541826,0.35527,0.35527,4,2253528353,2253528353,false,true,1,1,2253528353,1781879102480541826,0.35527,2253528353,1781879102480541826,0.35527,0.35527,4,2253528353,2253528353,false,true,1,1,2253528353,1781879102480541826,0.35527,2253528353,1781879102480541826,0.35527,0.35527,4,2253528353,2253528353,true,true,0,0,,,,,,,,,,2253528353,false,false,0,0,,,,,,,,,,2253528353,true,false,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712228,t-288230376151712228,485,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35527,0.35531,1e-05,4,28,0,28,28,0,0,0,1781879102486106883,1781879102486727668,1781879102489132915,2253528353,2253528387,2253528491,2253528491,,,cancelled,2253528491,marketable_signal_to_ack_only,true,1781879102480298000,1781879102480541826,0.35524,16,0.35527,225,0.35527,225,true,4,true,1781879102486198000,1781879102486401351,0.3554,126,0.3558,8,0.3558,8,false,-49,true,1781879102488342000,1781879102488525665,0.35552,10,0.35587,8,0.35587,8,false,-56,true,1781879102488342000,1781879102488525665,0.35552,10,0.35587,8,0.35587,8,false,-56,false,,,,,,,,,false,,true,1781879102488342000,1781879102488525665,0.35552,10,0.35587,8,0.35587,8,false,-56,2253528353,2253528387,false,true,2,1,2253528353,1781879102480541826,0.35527,2253528353,1781879102480541826,0.35527,0.35527,4,2253528353,2253528491,false,true,4,1,2253528353,1781879102480541826,0.35527,2253528353,1781879102480541826,0.35527,0.35527,4,2253528387,2253528491,false,true,3,0,,,,,,,0.3558,-49,2253528387,2253528491,true,true,2,0,,,,,,,0.3558,-49,2253528491,2253528491,false,true,1,0,,,,,,,0.35587,-56,2253528491,2253528491,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712230,t-288230376151712230,487,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35542,0.35546,1e-05,4,28,0,28,28,0,0,0,1781879153494626943,1781879153495296405,1781879153507735770,2253537563,2253537563,2253537736,2253537774,,,cancelled,2253537774,marketable_at_ack_stage_only,true,1781879153493951000,1781879153494190262,0.35527,49,0.35542,14,0.35542,14,true,4,true,1781879153493951000,1781879153494190262,0.35527,49,0.35542,14,0.35542,14,true,4,true,1781879153500331000,1781879153500553057,0.35583,19,0.35608,147,0.35608,147,false,-62,true,1781879153506906000,1781879153507152635,0.35583,12,0.35608,147,0.35608,147,false,-62,false,,,,,,,,,false,,true,1781879153506906000,1781879153507152635,0.35583,12,0.35608,147,0.35608,147,false,-62,2253537563,2253537563,false,true,1,1,2253537563,1781879153494190262,0.35542,2253537563,1781879153494190262,0.35542,0.35542,4,2253537563,2253537774,false,true,7,1,2253537563,1781879153494190262,0.35542,2253537563,1781879153494190262,0.35542,0.35542,4,2253537563,2253537774,false,true,7,1,2253537563,1781879153494190262,0.35542,2253537563,1781879153494190262,0.35542,0.35542,4,2253537563,2253537774,true,true,6,0,,,,,,,0.35562,-16,2253537736,2253537774,false,true,3,0,,,,,,,0.35608,-62,2253537736,2253537774,true,true,2,0,,,,,,,0.35608,-62
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712243,t-288230376151712243,500,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35386,0.35382,1e-05,4,28,0,28,28,0,0,0,1781879640762965216,1781879640763545670,1781879640764683595,2253606578,2253606578,2253606589,2253606598,,,cancelled,2253606598,marketable_at_ack_stage_only,true,1781879640762313000,1781879640762513478,0.35386,7,0.35387,23,0.35386,7,true,4,true,1781879640762313000,1781879640762513478,0.35386,7,0.35387,23,0.35386,7,true,4,true,1781879640763392000,1781879640763589800,0.3537,271,0.35387,23,0.3537,271,false,-12,true,1781879640764411000,1781879640764656849,0.3537,271,0.35386,8,0.3537,271,false,-12,false,,,,,,,,,false,,true,1781879640764411000,1781879640764656849,0.3537,271,0.35386,8,0.3537,271,false,-12,2253606578,2253606578,false,true,1,1,2253606578,1781879640762513478,0.35386,2253606578,1781879640762513478,0.35386,0.35386,4,2253606578,2253606598,false,true,3,1,2253606578,1781879640762513478,0.35386,2253606578,1781879640762513478,0.35386,0.35386,4,2253606578,2253606598,false,true,3,1,2253606578,1781879640762513478,0.35386,2253606578,1781879640762513478,0.35386,0.35386,4,2253606578,2253606598,true,true,2,0,,,,,,,0.3537,-12,2253606589,2253606598,false,true,2,0,,,,,,,0.3537,-12,2253606589,2253606598,true,true,1,0,,,,,,,0.3537,-12
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712247,t-288230376151712247,504,entry,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35614,0.35618,1e-05,4,28,0,28,28,0,0,0,1781879857096210443,1781879857096799198,1781879857102282209,2253631138,2253631140,2253631481,2253631481,,,cancelled,2253631481,marketable_at_ack_stage_only,true,1781879857095138000,1781879857095325899,0.356,14,0.35614,13,0.35614,13,true,4,true,1781879857096107000,1781879857096299464,0.35601,8,0.35614,13,0.35614,13,true,4,true,1781879857101655000,1781879857101893499,0.35697,88,0.35704,14,0.35704,14,false,-86,true,1781879857101655000,1781879857101893499,0.35697,88,0.35704,14,0.35704,14,false,-86,false,,,,,,,,,false,,true,1781879857101655000,1781879857101893499,0.35697,88,0.35704,14,0.35704,14,false,-86,2253631138,2253631140,false,true,2,2,2253631138,1781879857095325899,0.35614,2253631140,1781879857096299464,0.35614,0.35614,4,2253631138,2253631481,false,true,7,2,2253631138,1781879857095325899,0.35614,2253631140,1781879857096299464,0.35614,0.35614,4,2253631140,2253631481,false,true,6,1,2253631140,1781879857096299464,0.35614,2253631140,1781879857096299464,0.35614,0.35614,4,2253631140,2253631481,true,true,5,0,,,,,,,0.35666,-48,2253631481,2253631481,false,true,1,0,,,,,,,0.35704,-86,2253631481,2253631481,true,true,0,0,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,SKYAI_USDT,288230376151712251,t-288230376151712251,508,entry,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,0.35795,0.35791,1e-05,4,27,0,27,27,0,0,0,1781880145958988210,1781880145959728123,1781880145960930477,2253678543,2253678562,2253678562,2253678574,,,cancelled,2253678574,marketable_at_accepted_stage_only,true,1781880145957873000,1781880145958111590,0.35795,152,0.35801,16,0.35795,152,true,4,true,1781880145958875000,1781880145959088900,0.35795,111,0.35796,28,0.35795,111,true,4,true,1781880145958875000,1781880145959088900,0.35795,111,0.35796,28,0.35795,111,true,4,true,1781880145960450000,1781880145960675227,0.35785,152,0.35796,28,0.35785,152,false,-5.99999999999,false,,,,,,,,,false,,true,1781880145960450000,1781880145960675227,0.35785,152,0.35796,28,0.35785,152,false,-5.99999999999,2253678543,2253678562,false,true,2,2,2253678543,1781880145958111590,0.35795,2253678562,1781880145959088900,0.35795,0.35795,4,2253678543,2253678574,false,true,3,2,2253678543,1781880145958111590,0.35795,2253678562,1781880145959088900,0.35795,0.35795,4,2253678562,2253678574,false,true,2,1,2253678562,1781880145959088900,0.35795,2253678562,1781880145959088900,0.35795,0.35795,4,2253678562,2253678574,true,true,1,0,,,,,,,0.35785,-5.99999999999,2253678562,2253678574,false,true,2,1,2253678562,1781880145959088900,0.35795,2253678562,1781880145959088900,0.35795,0.35795,4,2253678562,2253678574,true,true,1,0,,,,,,,0.35785,-5.99999999999
