sample_type,local_order_id,request_sequence,action,side,status,raw_price,order_price,reference_order_price,entry_buffer_pct,price_tick,quantity,cumulative_filled_quantity,signal_lag_id,terminal_lag_id,x_in_ns,x_out_ns,signal_to_x_in_us,signal_to_x_out_us,lead_quote_latency_ns,lag_quote_latency_ns,lead_freshness_ns,lag_freshness_ns,quote_latency_threshold_would_block,quote_latency_threshold_block_reason,runtime_freshness_threshold_would_block,runtime_freshness_threshold_block_reason,signal_book_ticker_id,signal_exchange_ns,signal_contra_price,signal_contra_volume,signal_raw_any,signal_raw_margin_ticks,signal_order_any,signal_order_margin_ticks,signal_reference_any,signal_reference_margin_ticks,x_in_book_ticker_id,x_in_exchange_ns,x_in_contra_price,x_in_contra_volume,x_in_raw_any,x_in_raw_margin_ticks,x_in_order_any,x_in_order_margin_ticks,x_in_reference_any,x_in_reference_margin_ticks,x_out_book_ticker_id,x_out_exchange_ns,x_out_contra_price,x_out_contra_volume,x_out_raw_any,x_out_raw_margin_ticks,x_out_order_any,x_out_order_margin_ticks,x_out_reference_any,x_out_reference_margin_ticks,raw_lifetime_valid,raw_lifetime_any,raw_lifetime_records,raw_lifetime_marketable_records,raw_last_marketable_id,raw_last_marketable_exchange_ns,raw_lifetime_us,order_lifetime_valid,order_lifetime_any,order_lifetime_records,order_lifetime_marketable_records,order_last_marketable_id,order_last_marketable_exchange_ns,order_lifetime_us,reference_lifetime_valid,reference_lifetime_any,reference_lifetime_records,reference_lifetime_marketable_records,reference_last_marketable_id,reference_last_marketable_exchange_ns,reference_lifetime_us
cancel_open_no_fill,288230376151712604,861,kOpenLong,kBuy,kCancelled,0.35917,0.35921,0.36269,0.00979117687733,1e-05,27,0,2256660924,2256661113,1781908072130392064,1781908072130521088,2662.064,2791.088,1134080,178944,1135076,2405076,true,freshness_lag,false,-,2256660924,1781908072127730000,0.35917,15,false,-5.55111512313e-12,true,3.99999999999,true,352,2256660967,1781908072130058000,0.35937,138,false,-20,false,-16,true,332,2256660967,1781908072130058000,0.35937,138,false,-20,false,-16,true,332,true,false,4,,,,,true,true,4,1,2256660924,1781908072127730000,0,true,true,4,4,2256661113,1781908072132294000,4564
cancel_open_no_fill,288230376151712605,862,kOpenLong,kBuy,kCancelled,0.35962,0.35966,0.36315,0.00979117687733,1e-05,27,0,2256662510,2256662616,1781908073159777024,1781908073159916032,9123.024,9262.032,1506048,204288,1507550,8853550,true,freshness_lag,false,-,2256662510,1781908073150654000,0.35962,23,false,-5.55111512313e-12,true,3.99999999999,true,353,2256662519,1781908073159663000,0.35962,8,false,-5.55111512313e-12,true,3.99999999999,true,353,2256662519,1781908073159663000,0.35962,8,false,-5.55111512313e-12,true,3.99999999999,true,353,true,false,4,,,,,true,true,4,3,2256662526,1781908073160675000,10021,true,true,4,4,2256662616,1781908073161745000,11091
cancel_open_no_fill,288230376151712608,865,kOpenLong,kBuy,kCancelled,0.35653,0.35657,0.36003,0.00979117687733,1e-05,28,0,2256702541,2256702756,1781908395253592064,1781908395253735936,591.064,734.936,1366272,159232,1367482,366482,false,-,false,-,2256702541,1781908395253001000,0.35653,8,true,0,true,4,true,350,2256702541,1781908395253001000,0.35653,8,true,0,true,4,true,350,2256702541,1781908395253001000,0.35653,8,true,0,true,4,true,350,true,true,3,1,2256702541,1781908395253001000,0,true,true,3,1,2256702541,1781908395253001000,0,true,true,3,3,2256702756,1781908395255344000,2343
cancel_open_no_fill,288230376151712609,866,kOpenShort,kSell,kCancelled,0.35774,0.3577,0.35423,0.00979117687733,1e-05,27,0,2256703517,2256703572,1781908395340272128,1781908395340378880,14237.128,14343.88,1061632,156416,1062988,14027988,true,freshness_lag,false,-,2256703517,1781908395326035000,0.35774,8,true,0,true,4,true,351,2256703517,1781908395326035000,0.35774,8,true,0,true,4,true,351,2256703517,1781908395326035000,0.35774,8,true,0,true,4,true,351,true,true,2,1,2256703517,1781908395326035000,0,true,true,2,1,2256703517,1781908395326035000,0,true,true,2,2,2256703572,1781908395340716000,14681
cancel_open_no_fill,288230376151712610,867,kOpenLong,kBuy,kCancelled,0.35696,0.357,0.36046,0.00979117687733,1e-05,28,0,2256728832,2256729123,1781908767873325056,1781908767879919104,731.056,7325.104,1057536,135424,1059010,465010,false,-,false,-,2256728832,1781908767872594000,0.35696,8,false,-5.55111512313e-12,true,3.99999999999,true,350,2256728832,1781908767872594000,0.35696,8,false,-5.55111512313e-12,true,3.99999999999,true,350,2256729040,1781908767877623000,0.35737,18,false,-41,false,-37,true,309,true,false,8,,,,,true,true,8,1,2256728832,1781908767872594000,0,true,true,8,8,2256729123,1781908767883469000,10875
cancel_open_no_fill,288230376151712612,869,kOpenLong,kBuy,kCancelled,0.35701,0.35705,0.36051,0.00979117687733,1e-05,28,0,2256749497,2256749728,1781908904075224064,1781908904075360000,1194.064,1330,968704,140800,970081,940081,false,-,false,-,2256749497,1781908904074030000,0.35701,8,false,-5.55111512313e-12,true,3.99999999999,true,350,2256749605,1781908904075094000,0.35767,146,false,-66,false,-62,true,284,2256749605,1781908904075094000,0.35767,146,false,-66,false,-62,true,284,true,false,4,,,,,true,true,4,1,2256749497,1781908904074030000,0,true,true,4,4,2256749728,1781908904077070000,3040
cancel_open_no_fill,288230376151712613,870,kOpenLong,kBuy,kCancelled,0.35555,0.35559,0.35904,0.00979117687733,1e-05,28,0,2256763848,2256764203,1781909091330352128,1781909091330537984,758.128,943.984,1090048,142080,1090883,496883,false,-,false,-,2256763848,1781909091329594000,0.35555,8,false,-5.55111512313e-12,true,4,true,349,2256763848,1781909091329594000,0.35555,8,false,-5.55111512313e-12,true,4,true,349,2256763848,1781909091329594000,0.35555,8,false,-5.55111512313e-12,true,4,true,349,true,false,6,,,,,true,true,6,1,2256763848,1781909091329594000,0,true,true,6,6,2256764203,1781909091334962000,5368
cancel_open_no_fill,288230376151712624,881,kOpenLong,kBuy,kCancelled,0.35551,0.35555,0.359,0.00979117687733,1e-05,28,0,2256934444,2256934790,1781910536079713024,1781910536079868928,831.024,986.928,1447936,115968,1449176,567176,false,-,false,-,2256934444,1781910536078882000,0.35551,8,false,-5.55111512313e-12,true,3.99999999999,true,349,2256934444,1781910536078882000,0.35551,8,false,-5.55111512313e-12,true,3.99999999999,true,349,2256934596,1781910536079864000,0.35607,8,false,-56,false,-52,true,293,true,false,5,,,,,true,true,5,1,2256934444,1781910536078882000,0,true,true,5,5,2256934790,1781910536082937000,4055
cancel_open_no_fill,288230376151712625,882,kOpenShort,kSell,kCancelled,0.35599,0.35595,0.3525,0.00979117687733,1e-05,28,0,2256938238,2256938383,1781910588335739904,1781910588335857920,1105.904,1223.92,1480448,101632,1481365,847365,false,-,false,-,2256938238,1781910588334634000,0.35599,27,true,5.55111512313e-12,true,4,true,349,2256938238,1781910588334634000,0.35599,27,true,5.55111512313e-12,true,4,true,349,2256938238,1781910588334634000,0.35599,27,true,5.55111512313e-12,true,4,true,349,true,true,3,1,2256938238,1781910588334634000,0,true,true,3,2,2256938282,1781910588336819000,2185,true,true,3,3,2256938383,1781910588337812000,3178
cancel_open_no_fill,288230376151712635,892,kOpenLong,kBuy,kCancelled,0.35539,0.35543,0.35887,0.00979117687733,1e-05,28,0,2257127861,2257128402,1781912766111666944,1781912766111831040,678.944,843.04,1433088,170752,1434117,446117,false,-,false,-,2257127861,1781912766110988000,0.35539,65,false,-5.55111512313e-12,true,4,true,348,2257127861,1781912766110988000,0.35539,65,false,-5.55111512313e-12,true,4,true,348,2257127861,1781912766110988000,0.35539,65,false,-5.55111512313e-12,true,4,true,348,true,false,12,,,,,true,true,12,1,2257127861,1781912766110988000,0,true,true,12,12,2257128402,1781912766127402000,16414
cancel_open_no_fill,288230376151712670,927,kOpenLong,kBuy,kCancelled,0.35654,0.35658,0.36004,0.00979117687733,1e-05,28,0,2257259822,2257260111,1781914461580859904,1781914461580993024,1129.904,1263.024,1608448,171520,1609531,879531,false,-,false,-,2257259822,1781914461579730000,0.35654,8,true,0,true,4,true,350,2257259972,1781914461580689000,0.3567,8,false,-16,false,-12,true,334,2257259972,1781914461580689000,0.3567,8,false,-16,false,-12,true,334,true,true,3,1,2257259822,1781914461579730000,0,true,true,3,1,2257259822,1781914461579730000,0,true,true,3,3,2257260111,1781914461582783000,3053
cancel_open_no_fill,288230376151712685,942,kOpenShort,kSell,kCancelled,0.35797,0.35793,0.35446,0.00979117687733,1e-05,27,0,2257373531,2257373856,1781915521517403904,1781915521517568000,1351.904,1516,1172992,192512,1174475,1122475,true,freshness_lag,false,-,2257373531,1781915521516052000,0.35797,8,true,0,true,4,true,351,2257373566,1781915521517060000,0.35783,10,false,-14,false,-10,true,337,2257373566,1781915521517060000,0.35783,10,false,-14,false,-10,true,337,true,true,6,1,2257373531,1781915521516052000,0,true,true,6,1,2257373531,1781915521516052000,0,true,true,6,6,2257373856,1781915521521358000,5306
cancel_open_no_fill,288230376151712690,947,kOpenShort,kSell,kCancelled,0.357,0.35696,0.3535,0.00979117687733,1e-05,28,0,2257416622,2257416794,1781915844235235072,1781915844235557120,1445.072,1767.12,980992,139776,982444,1192444,true,freshness_lag,false,-,2257416622,1781915844233790000,0.357,198,true,5.55111512313e-12,true,4,true,350,2257416647,1781915844234920000,0.357,50,true,5.55111512313e-12,true,4,true,350,2257416647,1781915844234920000,0.357,50,true,5.55111512313e-12,true,4,true,350,true,true,4,2,2257416647,1781915844234920000,1130,true,true,4,2,2257416647,1781915844234920000,1130,true,true,4,4,2257416794,1781915844236833000,3043
cancel_open_no_fill,288230376151712692,949,kOpenShort,kSell,kCancelled,0.35557,0.35553,0.35208,0.00979117687733,1e-05,28,0,2257434421,2257434659,1781916038345278976,1781916038349272064,2096.976,6090.064,1057792,110848,1059189,1877189,true,freshness_lag,false,-,2257434421,1781916038343182000,0.35557,10,true,5.55111512313e-12,true,4,true,349,2257434421,1781916038343182000,0.35557,10,true,5.55111512313e-12,true,4,true,349,2257434610,1781916038349021000,0.35489,8,false,-68,false,-64,true,281,true,true,6,1,2257434421,1781916038343182000,0,true,true,6,2,2257434444,1781916038346353000,3171,true,true,6,6,2257434659,1781916038350110000,6928
cancel_open_no_fill,288230376151712693,950,kOpenShort,kSell,kCancelled,0.35522,0.35518,0.35174,0.00979117687733,1e-05,28,0,2257435734,2257435952,1781916049714255104,1781916049714390016,395.104,530.016,1046016,186624,1051816,191816,false,-,false,-,2257435734,1781916049713860000,0.35522,17,true,5.55111512313e-12,true,4,true,348,2257435734,1781916049713860000,0.35522,17,true,5.55111512313e-12,true,4,true,348,2257435734,1781916049713860000,0.35522,17,true,5.55111512313e-12,true,4,true,348,true,true,4,1,2257435734,1781916049713860000,0,true,true,4,1,2257435734,1781916049713860000,0,true,true,4,4,2257435952,1781916049717661000,3801
cancel_open_no_fill,288230376151712694,951,kOpenShort,kSell,kCancelled,0.3539,0.35386,0.35043,0.00979117687733,1e-05,28,0,2257444198,2257444322,1781916102358205952,1781916102358354944,692.952,841.944,977920,191232,979205,466205,false,-,false,-,2257444198,1781916102357513000,0.3539,3,true,5.55111512313e-12,true,4,true,347,2257444198,1781916102357513000,0.3539,3,true,5.55111512313e-12,true,4,true,347,2257444272,1781916102358343000,0.35346,1,false,-44,false,-40,true,303,true,true,3,1,2257444198,1781916102357513000,0,true,true,3,1,2257444198,1781916102357513000,0,true,true,3,3,2257444322,1781916102360889000,3376
cancel_open_no_fill,288230376151712718,975,kOpenShort,kSell,kCancelled,0.35317,0.35313,0.34971,0.00979117687733,1e-05,28,0,2257675602,2257675771,1781917927174203904,1781917927174342912,1295.904,1434.912,995840,139264,997279,1089279,true,freshness_lag,false,-,2257675602,1781917927172908000,0.35317,11,true,5.55111512313e-12,true,4,true,346,2257675649,1781917927174101000,0.35293,8,false,-24,false,-20,true,322,2257675649,1781917927174101000,0.35293,8,false,-24,false,-20,true,322,true,true,7,1,2257675602,1781917927172908000,0,true,true,7,1,2257675602,1781917927172908000,0,true,true,7,7,2257675771,1781917927179467000,6559
cancel_open_no_fill,288230376151712719,976,kOpenShort,kSell,kCancelled,0.35248,0.35244,0.34902,0.00979117687733,1e-05,28,0,2257682207,2257682558,1781917987114958080,1781917987115069952,5658.08,5769.952,740352,120064,742611,5442611,true,freshness_lag,false,-,2257682207,1781917987109300000,0.35248,12,true,0,true,4,true,346,2257682207,1781917987109300000,0.35248,12,true,0,true,4,true,346,2257682207,1781917987109300000,0.35248,12,true,0,true,4,true,346,true,true,6,1,2257682207,1781917987109300000,0,true,true,6,1,2257682207,1781917987109300000,0,true,true,6,6,2257682558,1781917987119261000,9961
cancel_open_no_fill,288230376151712723,980,kOpenShort,kSell,kCancelled,0.35286,0.35282,0.3494,0.00979117687733,1e-05,28,0,2257718444,2257718481,1781918409764323072,1781918409764448000,1049.072,1174,1099008,112384,1101178,827178,false,-,false,-,2257718444,1781918409763274000,0.35286,14,true,0,true,4,true,346,2257718453,1781918409764266000,0.35244,8,false,-42,false,-38,true,304,2257718453,1781918409764266000,0.35244,8,false,-42,false,-38,true,304,true,true,3,1,2257718444,1781918409763274000,0,true,true,3,1,2257718444,1781918409763274000,0,true,true,3,3,2257718481,1781918409765327000,2053
cancel_open_no_fill,288230376151712725,982,kOpenShort,kSell,kCancelled,0.35382,0.35378,0.35035,0.00979117687733,1e-05,28,0,2257721894,2257721946,1781918419184805888,1781918419184961024,3190.888,3346.024,1560064,145920,1561246,2946246,true,freshness_lag,false,-,2257721894,1781918419181615000,0.35382,134,true,0,true,4,true,347,2257721906,1781918419184799000,0.35382,99,true,0,true,4,true,347,2257721906,1781918419184799000,0.35382,99,true,0,true,4,true,347,true,true,4,3,2257721913,1781918419185841000,4226,true,true,4,3,2257721913,1781918419185841000,4226,true,true,4,4,2257721946,1781918419186790000,5175
filled_open_control,288230376151712148,405,kOpenLong,kBuy,kFilled,0.34252,0.34256,0.34588,0.00979117687733,1e-05,29,0,2252842332,2252842436,1781877146559241984,1781877146559373056,762.984,894.056,1021696,218880,1022986,543986,false,-,false,-,2252842332,1781877146558479000,0.34252,2221,false,-5.55111512313e-12,true,3.99999999999,true,336,2252842332,1781877146558479000,0.34252,2221,false,-5.55111512313e-12,true,3.99999999999,true,336,2252842332,1781877146558479000,0.34252,2221,false,-5.55111512313e-12,true,3.99999999999,true,336,true,false,3,,,,,true,true,3,3,2252842436,1781877146560560000,2081,true,true,3,3,2252842436,1781877146560560000,2081
filled_open_control,288230376151712153,410,kOpenLong,kBuy,kFilled,0.34268,0.34272,0.34604,0.00979117687733,1e-05,29,0,2252854935,2252854964,1781877282570840064,1781877282571000064,625.064,785.064,1608192,192768,1609619,394619,false,-,false,-,2252854935,1781877282570215000,0.34268,99,false,-5.55111512313e-12,true,4,true,336,2252854935,1781877282570215000,0.34268,99,false,-5.55111512313e-12,true,4,true,336,2252854935,1781877282570215000,0.34268,99,false,-5.55111512313e-12,true,4,true,336,true,false,5,,,,,true,true,5,5,2252854964,1781877282575963000,5748,true,true,5,5,2252854964,1781877282575963000,5748
filled_open_control,288230376151712156,413,kOpenLong,kBuy,kFilled,0.3427,0.34274,0.34606,0.00979117687733,1e-05,29,0,2252857944,2252858044,1781877298842691072,1781877298842833920,8480.072,8622.92,1478400,196864,1479699,8268699,true,freshness_lag,false,-,2252857944,1781877298834211000,0.3427,4415,true,0,true,4,true,336,2252857944,1781877298834211000,0.3427,4415,true,0,true,4,true,336,2252857957,1781877298842810000,0.3427,4131,true,0,true,4,true,336,true,true,5,5,2252858044,1781877298846709000,12498,true,true,5,5,2252858044,1781877298846709000,12498,true,true,5,5,2252858044,1781877298846709000,12498
filled_open_control,288230376151712159,416,kOpenLong,kBuy,kFilled,0.34296,0.343,0.34632,0.00979117687733,1e-05,29,0,2252878637,2252878773,1781877357070480896,1781877357070618112,980.896,1118.112,1259776,227328,1260925,760925,false,-,false,-,2252878637,1781877357069500000,0.34296,9844,false,-5.55111512313e-12,true,4,true,336,2252878637,1781877357069500000,0.34296,9844,false,-5.55111512313e-12,true,4,true,336,2252878637,1781877357069500000,0.34296,9844,false,-5.55111512313e-12,true,4,true,336,true,false,4,,,,,true,true,4,4,2252878773,1781877357072735000,3235,true,true,4,4,2252878773,1781877357072735000,3235
filled_open_control,288230376151712172,429,kOpenLong,kBuy,kFilled,0.34333,0.34337,0.3467,0.00979117687733,1e-05,29,0,2252886685,2252886736,1781877385114743040,1781877385114906880,1921.04,2084.88,1485568,214784,1486487,1664487,true,freshness_lag,false,-,2252886685,1781877385112822000,0.34333,9116,true,0,true,4,true,337,2252886685,1781877385112822000,0.34333,9116,true,0,true,4,true,337,2252886685,1781877385112822000,0.34333,9116,true,0,true,4,true,337,true,true,3,3,2252886736,1781877385115934000,3112,true,true,3,3,2252886736,1781877385115934000,3112,true,true,3,3,2252886736,1781877385115934000,3112
filled_open_control,288230376151712174,431,kOpenLong,kBuy,kPartiallyCancelled,0.34452,0.34456,0.3479,0.00979117687733,1e-05,29,0,2252894097,2252894097,1781877397464187904,1781877397464304128,2447.904,2564.128,970496,202240,972125,2232125,true,freshness_lag,false,-,2252894097,1781877397461740000,0.34452,1,false,-5.55111512313e-12,true,3.99999999999,true,338,2252894097,1781877397461740000,0.34452,1,false,-5.55111512313e-12,true,3.99999999999,true,338,2252894097,1781877397461740000,0.34452,1,false,-5.55111512313e-12,true,3.99999999999,true,338,true,false,1,,,,,true,true,1,1,2252894097,1781877397461740000,0,true,true,1,1,2252894097,1781877397461740000,0
filled_open_control,288230376151712432,689,kOpenLong,kBuy,kPartiallyCancelled,0.34637,0.34641,0.34977,0.00979117687733,1e-05,28,0,2255148594,2255148699,1781890217213923072,1781890217214040064,1307.072,1424.064,704000,247296,705455,1089455,true,freshness_lag,false,-,2255148594,1781890217212616000,0.34637,8,true,0,true,4,true,340,2255148594,1781890217212616000,0.34637,8,true,0,true,4,true,340,2255148594,1781890217212616000,0.34637,8,true,0,true,4,true,340,true,true,2,1,2255148594,1781890217212616000,0,true,true,2,1,2255148594,1781890217212616000,0,true,true,2,2,2255148699,1781890217222206000,9590
filled_open_control,288230376151712497,754,kOpenShort,kSell,kFilled,0.35069,0.35065,0.34725,0.00979117687733,1e-05,28,0,2255887738,2255887749,1781897753069086976,1781897753069242880,2104.976,2260.88,1820672,201472,1821954,1839954,true,freshness_lag,false,-,2255887738,1781897753066982000,0.35069,2763,true,0,true,4,true,344,2255887738,1781897753066982000,0.35069,2763,true,0,true,4,true,344,2255887745,1781897753069225000,0.35069,2763,true,0,true,4,true,344,true,true,3,3,2255887749,1781897753071458000,4476,true,true,3,3,2255887749,1781897753071458000,4476,true,true,3,3,2255887749,1781897753071458000,4476
