exchange,symbol,exchange_symbol,tick_size,vol_30m_bps,vol_60m_bps,quote_volume_30m,quote_volume_60m,volume_30m,volume_60m,valid_30m,valid_60m,close_count,latest_closed_open_time_ms,reference_price
binance,COS_USDT,COSUSDT,0.000001,53.428007,81.770132,20981.830442,44767.300952,18413170.000000,39218182.000000,true,true,120,1780455240000,0.001142
binance,COTI_USDT,COTIUSDT,0.00001,59.358200,98.689111,25038.773990,55243.234250,2143977.000000,4713372.000000,true,true,120,1780455240000,0.011700
binance,COW_USDT,COWUSDT,0.0001,59.368122,99.288020,21566.785700,42784.198500,142211.000000,281519.000000,true,true,120,1780455240000,0.151400
binance,CROSS_USDT,CROSSUSDT,0.00001,61.549670,79.196353,19338.652480,32218.874470,187330.000000,311695.000000,true,true,120,1780455240000,0.104030
binance,CRV_USDT,CRVUSDT,0.0001,42.313581,72.737893,181384.796670,547849.455710,898244.800000,2710981.100000,true,true,120,1780455240000,0.202000
binance,CTK_USDT,CTKUSDT,0.0001,44.049505,89.087563,11645.956600,44022.809900,80098.000000,301730.000000,true,true,120,1780455240000,0.145300
binance,CTR_USDT,CTRUSDT,0.00001,109.129714,183.561802,61119.978690,137500.836650,3419101.000000,7655261.000000,true,true,120,1780455240000,0.017920
binance,CTSI_USDT,CTSIUSDT,0.00001,42.995352,80.787782,8283.629150,23360.543730,314924.000000,885315.000000,true,true,120,1780455240000,0.026280
binance,CVC_USDT,CVCUSDT,0.00001,48.937641,86.361724,12375.069230,26960.922980,466726.000000,1014623.000000,true,true,120,1780455240000,0.026510
binance,CVX_USDT,CVXUSDT,0.001,44.503890,79.781321,8263.756200,29779.627200,5814.000000,20920.800000,true,true,120,1780455240000,1.419000
binance,CYBER_USDT,CYBERUSDT,0.0001,42.532295,73.317247,16609.708770,40786.138000,38543.800000,94515.400000,true,true,120,1780455240000,0.431300
binance,CYS_USDT,CYSUSDT,0.0001,112.908401,173.328980,117203.710700,196472.531100,247100.000000,414752.000000,true,true,120,1780455240000,0.468200
binance,C_USDT,CUSDT,0.00001,116.512406,195.573222,127204.004840,326707.038720,1418716.000000,3625875.000000,true,true,120,1780455240000,0.089430
binance,DASH_USDT,DASHUSDT,0.01,70.386111,115.457885,377228.017340,1225535.390080,9658.021000,31279.534000,true,true,120,1780455240000,39.150000
binance,DEEP_USDT,DEEPUSDT,0.00001,94.812147,167.126492,140475.612450,261351.803450,6202107.000000,11489853.000000,true,true,120,1780455240000,0.022650
binance,DEXE_USDT,DEXEUSDT,0.001,168.308518,475.948146,2146886.548750,5794581.645850,95941.470000,258656.230000,true,true,120,1780455240000,22.206000
binance,DIA_USDT,DIAUSDT,0.0001,43.692517,77.383505,8915.716200,27620.030700,58096.000000,179256.000000,true,true,120,1780455240000,0.153500
binance,DOGE_USDT,DOGEUSDT,0.00001,37.699655,61.100640,4055324.632780,12413254.651900,43763157.000000,133659842.000000,true,true,120,1780455240000,0.092620
binance,DOGS_USDT,DOGSUSDT,0.00000001,77.008974,120.309236,121697.268632,202194.980645,2604070510.000000,4310026931.000000,true,true,120,1780455240000,0.000047
binance,DOLO_USDT,DOLOUSDT,0.00001,44.901431,75.687292,11125.842940,34175.294890,403841.000000,1238300.000000,true,true,120,1780455240000,0.027550
binance,DOOD_USDT,DOODUSDT,0.000001,54.932165,97.217829,45770.080511,76842.518239,23362916.000000,39127532.000000,true,true,120,1780455240000,0.001959
binance,DOT_USDT,DOTUSDT,0.001,48.014737,83.085429,1015182.863300,2273267.553800,937966.300000,2098770.200000,true,true,120,1780455240000,1.084000
binance,DRIFT_USDT,DRIFTUSDT,0.00001,89.765786,131.540193,70242.704110,182568.043290,3815247.000000,9858882.000000,true,true,120,1780455240000,0.018340
binance,DUSK_USDT,DUSKUSDT,0.00001,65.153028,122.649181,36935.536860,114975.856090,319729.000000,993331.000000,true,true,120,1780455240000,0.115960
binance,DYDX_USDT,DYDXUSDT,0.0001,72.468934,160.168315,100681.846430,460347.204050,579608.900000,2643822.800000,true,true,120,1780455240000,0.173100
binance,DYM_USDT,DYMUSDT,0.00001,66.977192,108.471416,42010.702828,97319.269513,2252133.700000,5207016.900000,true,true,120,1780455240000,0.018630
binance,D_USDT,DUSDT,0.000001,38.558488,79.399109,13251.797689,31022.541983,1286209.000000,3003290.000000,true,true,120,1780455240000,0.010306
binance,EDEN_USDT,EDENUSDT,0.00001,129.936362,202.318109,325678.967050,709127.803430,7210235.000000,15821095.000000,true,true,120,1780455240000,0.045370
binance,EDGE_USDT,EDGEUSDT,0.0001,121.703167,164.860397,678951.486600,1222555.037800,1033680.000000,1852744.000000,true,true,120,1780455240000,0.651100
binance,EDU_USDT,EDUUSDT,0.00001,62.514176,104.763817,40475.732040,137945.869410,927243.000000,3148956.000000,true,true,120,1780455240000,0.043540
binance,EGLD_USDT,EGLDUSDT,0.001,40.296710,68.224485,43396.171700,99955.739900,12924.200000,29762.200000,true,true,120,1780455240000,3.363000
binance,EIGEN_USDT,EIGENUSDT,0.0001,72.290015,116.188635,234972.321980,395832.628610,1168353.200000,1963260.800000,true,true,120,1780455240000,0.200600
binance,ELSA_USDT,ELSAUSDT,0.00001,192.827380,211.634837,245552.331070,272236.763330,4398586.000000,4867173.000000,true,true,120,1780455240000,0.055800
binance,ENA_USDT,ENAUSDT,0.00001,83.516758,170.515046,2373364.607770,5676027.046650,25978488.000000,62138578.000000,true,true,120,1780455240000,0.091480
binance,ENJ_USDT,ENJUSDT,0.00001,35.446748,73.286127,50546.016750,128656.741370,1416480.000000,3602037.000000,true,true,120,1780455240000,0.035680
binance,ENSO_USDT,ENSOUSDT,0.0001,97.570865,122.482408,234489.639270,329737.733390,341621.400000,482385.000000,true,true,120,1780455240000,0.689800
binance,ENS_USDT,ENSUSDT,0.001,41.614491,69.350644,62549.765400,174707.622800,11470.800000,32027.000000,true,true,120,1780455240000,5.464000
binance,EPIC_USDT,EPICUSDT,0.0001,190.965731,285.927689,675470.157830,1055593.822500,1729230.500000,2714757.000000,true,true,120,1780455240000,0.393800
binance,ERA_USDT,ERAUSDT,0.0001,49.677131,79.930828,25577.663400,58711.688500,231880.000000,531241.000000,true,true,120,1780455240000,0.110500
binance,ESPORTS_USDT,ESPORTSUSDT,0.0001,163.767972,210.347589,260955.958720,556589.079020,4868529.000000,10378613.000000,true,true,120,1780455240000,0.054000
binance,ESP_USDT,ESPUSDT,0.00001,44.335046,76.428503,25883.668790,71571.729410,444031.000000,1226659.000000,true,true,120,1780455240000,0.058450
binance,ETC_USDT,ETCUSDT,0.001,39.922557,66.241370,1062065.363240,1473028.932880,137289.200000,190623.000000,true,true,120,1780455240000,7.758000
binance,ETHFI_USDT,ETHFIUSDT,0.0001,64.441517,105.887293,358956.647800,810012.535430,1089839.000000,2456147.300000,true,true,120,1780455240000,0.328800
binance,ETHW_USDT,ETHWUSDT,0.0001,57.103756,99.275885,6500.207900,15355.619600,24017.000000,56706.000000,true,true,120,1780455240000,0.271000
