run_id,signal_index,log_time,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,lead_freshness_ns,lag_exchange_ns,lag_local_ns,lag_freshness_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,942,2026-06-16 19:53:15.599346487,kBinance,461,1781639595598000000,1781639595599345513,1781639595599346053,1781639595599346423,1781639595598000000,1781639595599345513,1346423,1781639595459492000,1781639595459655394,139854423,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,540,370,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,943,2026-06-16 19:53:15.601038860,kBinance,461,1781639595600000000,1781639595601037822,1781639595601038430,1781639595601038777,1781639595600000000,1781639595601037822,1038777,1781639595459492000,1781639595459655394,141546777,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,608,347,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,944,2026-06-16 19:53:15.601561498,kBinance,461,1781639595600000000,1781639595601560919,1781639595601561157,1781639595601561433,1781639595600000000,1781639595601560919,1561433,1781639595459492000,1781639595459655394,142069433,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,238,276,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,945,2026-06-16 19:53:15.605173058,kBinance,461,1781639595604000000,1781639595605172134,1781639595605172637,1781639595605172996,1781639595604000000,1781639595605172134,1172996,1781639595459492000,1781639595459655394,145680996,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,503,359,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,946,2026-06-16 19:53:15.605780400,kBinance,461,1781639595605000000,1781639595605779381,1781639595605780134,1781639595605780340,1781639595605000000,1781639595605779381,780340,1781639595459492000,1781639595459655394,146288340,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,753,206,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,947,2026-06-16 19:53:15.606381829,kBinance,461,1781639595605000000,1781639595606381136,1781639595606381579,1781639595606381764,1781639595605000000,1781639595606381136,1381764,1781639595459492000,1781639595459655394,146889764,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,443,185,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,948,2026-06-16 19:53:15.606690049,kBinance,461,1781639595605000000,1781639595606689345,1781639595606689804,1781639595606689987,1781639595605000000,1781639595606689345,1689987,1781639595459492000,1781639595459655394,147197987,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,459,183,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,949,2026-06-16 19:53:15.607374468,kBinance,461,1781639595606000000,1781639595607373723,1781639595607374189,1781639595607374407,1781639595606000000,1781639595607373723,1374407,1781639595459492000,1781639595459655394,147882407,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,466,218,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,950,2026-06-16 19:53:15.607375683,kBinance,461,1781639595606000000,1781639595607374844,1781639595607375454,1781639595607375622,1781639595606000000,1781639595607374844,1375622,1781639595459492000,1781639595459655394,147883622,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,610,168,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,951,2026-06-16 19:53:15.611652709,kBinance,461,1781639595610000000,1781639595611651541,1781639595611652373,1781639595611652650,1781639595610000000,1781639595611651541,1652650,1781639595459492000,1781639595459655394,152160650,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,832,277,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,952,2026-06-16 19:53:15.611923187,kBinance,461,1781639595611000000,1781639595611922525,1781639595611922940,1781639595611923126,1781639595611000000,1781639595611922525,923126,1781639595459492000,1781639595459655394,152431126,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,415,186,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,953,2026-06-16 19:53:15.614258280,kBinance,461,1781639595613000000,1781639595614257206,1781639595614257868,1781639595614258220,1781639595613000000,1781639595614257206,1258220,1781639595459492000,1781639595459655394,154766220,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,662,352,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,954,2026-06-16 19:53:15.616504688,kBinance,461,1781639595615000000,1781639595616503912,1781639595616504406,1781639595616504628,1781639595615000000,1781639595616503912,1504628,1781639595459492000,1781639595459655394,157012628,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,494,222,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,955,2026-06-16 19:53:15.617572042,kBinance,461,1781639595616000000,1781639595617571466,1781639595617571745,1781639595617571981,1781639595616000000,1781639595617571466,1571981,1781639595459492000,1781639595459655394,158079981,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,279,236,,,,,,,,,,,,,,,,,,missing_order
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,956,2026-06-16 19:53:15.618915260,kBinance,461,1781639595618000000,1781639595618914426,1781639595618914988,1781639595618915202,1781639595618000000,1781639595618914426,915202,1781639595459492000,1781639595459655394,159423202,WLD_USDT,461,kLead,kOpenLong,kBuy,false,0,0.6593,,,,562,214,,,,,,,,,,,,,,,,,,missing_order
