run_id,latency_key,local_order_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,lead_freshness_ns,lag_exchange_ns,lag_local_ns,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712170,288230376151712170,0,H_USDT,211,228,kLong,entry,kOpenLong,kBuy,false,kRejected,,,427,144115188075856299,1781641155073000000,1781641155074484773,1781641155074485222,1781641155074485713,1781641155073000000,1781641155074484773,1485713,1781641155073554000,1781641155073684135,931713,5000000,20000000,true,-,1781641155074497565,1781641155075101616,1781641155085099315,1781641155085104125,1781641155074796000,1781641155074684000,1781641155074796000,112000,1781641155084849000,0,0,604051,10601750,604051,10601750,10606560,10002509,449,491,11852,12792,305616,250315,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,463,92,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712171,288230376151712171,290763653037419803,BEAT_USDT,71,19,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,428,144115188075856300,1781641249823000000,1781641249824067341,1781641249824067629,1781641249824068584,1781641249823000000,1781641249824067341,1068584,1781641249818041000,1781641249818181762,6027584,5000000,20000000,true,-,1781641249824083879,1781641249824688025,1781641249828999410,1781641249829819407,1781641249824386000,1781641249824275000,1781641249824386000,111000,1781641249828760000,0,1781641249827000000,604146,4915531,604146,4915531,5735528,5131382,288,955,15295,16538,302025,239410,2614000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,409,65,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712172,288230376151712172,0,H_USDT,211,229,kShort,entry,kOpenShort,kSell,false,kRejected,,,429,144115188075856301,1781641271656000000,1781641271657550959,1781641271657551656,1781641271657552694,1781641271656000000,1781641271657550959,1552694,1781641271657130000,1781641271657259818,422694,5000000,20000000,true,-,1781641271657567629,1781641271658184846,1781641271659145504,1781641271659150320,1781641271657874000,1781641271657762000,1781641271657874000,112000,1781641271658892000,0,0,617217,1577875,617217,1577875,1582691,965474,697,1038,14935,16670,310846,253504,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,425,68,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712173,288230376151712173,353814045972829441,SLX_USDT,381,8,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,430,144115188075856302,1781641359860000000,1781641359861032804,1781641359861033021,1781641359861033749,1781641359860000000,1781641359861032804,1033749,1781641359859941000,1781641359860069301,1092749,5000000,20000000,true,-,1781641359861048857,1781641359861671071,1781641359874843734,1781641359874854643,1781641359861372000,1781641359861243000,1781641359861372000,129000,1781641359874590000,0,1781641359874000000,622214,13794877,622214,13794877,13805786,13183572,217,728,15108,16053,299071,253734,12628000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,425,66,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712174,288230376151712174,0,H_USDT,211,230,kLong,entry,kOpenLong,kBuy,false,kRejected,,,431,144115188075856303,1781641420647000000,1781641420648281617,1781641420648282142,1781641420648282937,1781641420647000000,1781641420648281617,1282937,1781641420647709000,1781641420647837182,573937,5000000,20000000,true,-,1781641420648297423,1781641420648875969,1781641420650706722,1781641420650712312,1781641420648608000,1781641420648499000,1781641420648608000,109000,1781641420650445000,0,0,578546,2409299,578546,2409299,2414889,1836343,525,795,14486,15806,267969,261722,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,424,61,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712175,288230376151712175,0,H_USDT,211,231,kLong,entry,kOpenLong,kBuy,false,kRejected,,,432,144115188075856304,1781641427161000000,1781641427162015016,1781641427162015607,1781641427162016106,1781641427161000000,1781641427162015016,1016106,1781641427159933000,1781641427160033811,2083106,5000000,20000000,true,-,1781641427162025484,1781641427162754679,1781641427168174810,1781641427168179821,1781641427162416000,1781641427162278000,1781641427162416000,138000,1781641427167935000,0,0,729195,6149326,729195,6149326,6154337,5425142,591,499,9378,10468,338679,239810,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,445,116,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712176,288230376151712176,290763653037506641,BEAT_USDT,71,20,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,433,144115188075856305,1781641478029000000,1781641478030023617,1781641478030024192,1781641478030024875,1781641478029000000,1781641478030023617,1024875,1781641478029426000,1781641478029592240,598875,5000000,20000000,true,-,1781641478030040438,1781641478030699381,1781641478035114903,1781641478038136896,1781641478030390000,1781641478030255000,1781641478030390000,135000,1781641478034854000,0,1781641478033000000,658943,5074465,658943,5074465,8096458,7437515,575,683,15563,16821,309381,260903,2610000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,435,82,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712177,288230376151712177,0,H_USDT,211,232,kLong,entry,kOpenLong,kBuy,false,kRejected,,,434,144115188075856306,1781641506237000000,1781641506238228560,1781641506238229001,1781641506238229878,1781641506237000000,1781641506238228560,1229878,1781641506223911000,1781641506224043129,14318878,5000000,20000000,true,-,1781641506238244652,1781641506238820868,1781641506250720562,1781641506250726279,1781641506238580000,1781641506238445000,1781641506238580000,135000,1781641506250454000,0,0,576216,12475910,576216,12475910,12481627,11905411,441,877,14774,16092,240868,266562,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,429,73,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712178,288230376151712178,202099035176598161,XLM_USDT,468,9,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,435,144115188075856307,1781641524142000000,1781641524143268321,1781641524143268925,1781641524143269746,1781641524142000000,1781641524143268321,1269746,1781641524133452000,1781641524133596670,9817746,5000000,20000000,true,-,1781641524143284309,1781641524147642238,1781641524162197355,1781641524160122503,1781641524147340000,1781641524143488000,1781641524147340000,3852000,1781641524161948000,0,1781641524159000000,4357929,18913046,4357929,18913046,16838194,12480265,604,821,14563,15988,302238,249355,11660000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,905,1017,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712179,288230376151712179,0,H_USDT,211,233,kLong,entry,kOpenLong,kBuy,false,kRejected,,,436,144115188075856308,1781641578611000000,1781641578612603845,1781641578612604443,1781641578612605282,1781641578611000000,1781641578612603845,1605282,1781641578604780000,1781641578604900835,7825282,5000000,20000000,true,-,1781641578612619858,1781641578613329052,1781641578681576054,1781641578681582268,1781641578612979000,1781641578612821000,1781641578612979000,158000,1781641578680958000,0,0,709194,68956196,709194,68956196,68962410,68253216,598,839,14576,16013,350052,618054,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,531,223,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712180,288230376151712180,65302197217839687,FARTCOIN_USDT,165,7,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,437,144115188075856309,1781641585990000000,1781641585990774758,1781641585990774931,1781641585990775730,1781641585990000000,1781641585990774758,775730,1781641585990608000,1781641585990749639,167730,5000000,20000000,true,-,1781641585990784552,1781641585991410756,1781641585993245186,1781641585993360981,1781641585991117000,1781641585990976000,1781641585991117000,141000,1781641585992965000,0,1781641585992000000,626204,2460634,626204,2460634,2576429,1950225,173,799,8822,9794,293756,280186,883000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,523,179,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712181,288230376151712181,197595435397062243,WLD_USDT,461,26,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,438,144115188075856310,1781641675701000000,1781641675701939367,1781641675701939668,1781641675701940330,1781641675701000000,1781641675701939367,940330,1781641675701209000,1781641675701327840,731330,5000000,20000000,true,-,1781641675701956082,1781641675702595799,1781641675719953672,1781641675718749870,1781641675702267000,1781641675702137000,1781641675702267000,130000,1781641675719701000,0,1781641675716000000,639717,17997590,639717,17997590,16793788,16154071,301,662,15752,16715,328799,252672,13733000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,431,65,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712182,288230376151712182,235876031617733804,SKYAI_USDT,378,25,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,439,144115188075856311,1781641968313000000,1781641968314520408,1781641968314520755,1781641968314521886,1781641968313000000,1781641968314520408,1521886,1781641968313601000,1781641968313734362,920886,5000000,20000000,true,-,1781641968314545742,1781641968315163619,1781641968322830882,1781641968329332316,1781641968314866000,1781641968314732000,1781641968314866000,134000,1781641968322580000,0,1781641968322000000,617877,8285140,617877,8285140,14786574,14168697,347,1131,23856,25334,297619,250882,7134000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,411,57,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712183,288230376151712183,0,H_USDT,211,234,kLong,entry,kOpenLong,kBuy,false,kRejected,,,440,144115188075856312,1781642032595000000,1781642032596121470,1781642032596122130,1781642032596123301,1781642032595000000,1781642032596121470,1123301,1781642032593744000,1781642032593859769,2379301,5000000,20000000,true,-,1781642032596137299,1781642032596743122,1781642032598063128,1781642032598067740,1781642032596450000,1781642032596331000,1781642032596450000,119000,1781642032597840000,0,0,605823,1925829,605823,1925829,1930441,1324618,660,1171,13998,15829,293122,223128,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,414,55,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712184,288230376151712184,0,H_USDT,211,235,kLong,entry,kOpenLong,kBuy,false,kRejected,,,441,144115188075856313,1781642051799000000,1781642051800017976,1781642051800018626,1781642051800019649,1781642051799000000,1781642051800017976,1019649,1781642051799015000,1781642051799142739,1004649,5000000,20000000,true,-,1781642051800034300,1781642051800637482,1781642051803316912,1781642051803321630,1781642051800352000,1781642051800242000,1781642051800352000,110000,1781642051803062000,0,0,603182,3282612,603182,3282612,3287330,2684148,650,1023,14651,16324,285482,254912,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,436,65,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712185,288230376151712185,290763653037757770,BEAT_USDT,71,21,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,442,144115188075856314,1781642078658000000,1781642078659119031,1781642078659119467,1781642078659119971,1781642078658000000,1781642078659119031,1119971,1781642078658053000,1781642078658191034,1066971,5000000,20000000,true,-,1781642078659134263,1781642078660035762,1781642078673760424,1781642078671945960,1781642078659727000,1781642078659353000,1781642078659727000,374000,1781642078673503000,0,1781642078670000000,901499,14626161,901499,14626161,12811697,11910198,436,504,14292,15232,308762,257424,10273000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,465,147,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712186,288230376151712186,290763653037761840,BEAT_USDT,71,22,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,443,144115188075856315,1781642084242000000,1781642084243100293,1781642084243100659,1781642084243101451,1781642084242000000,1781642084243100293,1101451,1781642084231181000,1781642084231327828,11920451,5000000,20000000,true,-,1781642084243111557,1781642084243973612,1781642084247439630,1781642084247576524,1781642084243654000,1781642084243331000,1781642084243654000,323000,1781642084247206000,0,1781642084246000000,862055,4328073,862055,4328073,4464967,3602912,366,792,10106,11264,319612,233630,2346000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,503,192,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712187,288230376151712187,0,H_USDT,211,236,kShort,entry,kOpenShort,kSell,false,kRejected,,,444,144115188075856316,1781642097971000000,1781642097972076239,1781642097972076816,1781642097972077124,1781642097971000000,1781642097972076239,1077124,1781642097970942000,1781642097971120671,1135124,5000000,20000000,true,-,1781642097972089789,1781642097972697042,1781642097975319611,1781642097975324859,1781642097972419000,1781642097972289000,1781642097972419000,130000,1781642097975053000,0,0,607253,3229822,607253,3229822,3235070,2627817,577,308,12665,13550,278042,266611,,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,477,142,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712188,288230376151712188,271341878447311987,UB_USDT,439,9,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,445,144115188075856317,1781642204095000000,1781642204096220383,1781642204096220807,1781642204096221909,1781642204095000000,1781642204096220383,1221909,1781642204090439000,1781642204090548919,5782909,5000000,20000000,true,-,1781642204096236847,1781642204100289288,1781642204107580856,1781642204107601371,1781642204100006000,1781642204096453000,1781642204100006000,3553000,1781642204107332000,0,1781642204107000000,4052441,11344009,4052441,11344009,11364524,7312083,424,1102,14938,16464,283288,248856,6994000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,854,925,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712189,288230376151712189,235876031617758459,SKYAI_USDT,378,26,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,446,144115188075856318,1781642220579000000,1781642220579736666,1781642220579737039,1781642220579737635,1781642220579000000,1781642220579736666,737635,1781642220578797000,1781642220578915210,940635,5000000,20000000,true,-,1781642220579750320,1781642220580433771,1781642220594019978,1781642220592714306,1781642220580103000,1781642220579951000,1781642220580103000,152000,1781642220593770000,0,1781642220591000000,683451,14269658,683451,14269658,12963986,12280535,373,596,12685,13654,330771,249978,10897000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,703,473,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712190,288230376151712190,235876031617763166,SKYAI_USDT,378,27,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,447,144115188075856319,1781642222662000000,1781642222662792061,1781642222662792983,1781642222662793274,1781642222662000000,1781642222662792061,793274,1781642222660429000,1781642222660566226,2364274,5000000,20000000,true,-,1781642222662802272,1781642222663381324,1781642222664954604,1781642222665036882,1781642222663105000,1781642222662989000,1781642222663105000,116000,1781642222664702000,0,1781642222664000000,579052,2152332,579052,2152332,2234610,1655558,922,291,8998,10211,276324,252604,895000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,650,351,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712191,288230376151712191,197595435397231311,WLD_USDT,461,27,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,448,144115188075856320,1781642289852000000,1781642289853076799,1781642289853077174,1781642289853077533,1781642289852000000,1781642289853076799,1077533,1781642289852322000,1781642289852422701,755533,5000000,20000000,true,-,1781642289853089806,1781642289853825585,1781642289857585641,1781642289857393008,1781642289853504000,1781642289853273000,1781642289853504000,231000,1781642289857338000,0,1781642289856000000,735779,4495835,735779,4495835,4303202,3567423,375,359,12273,13007,321585,247641,2496000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,462,136,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712192,288230376151712192,235876031617789397,SKYAI_USDT,378,28,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,449,144115188075856321,1781642316295000000,1781642316296495281,1781642316296495887,1781642316296496503,1781642316295000000,1781642316296495281,1496503,1781642316296136000,1781642316296351380,360503,5000000,20000000,true,-,1781642316296510444,1781642316297116438,1781642316298939802,1781642316299415336,1781642316296841000,1781642316296713000,1781642316296841000,128000,1781642316298696000,0,1781642316298000000,605994,2429358,605994,2429358,2904892,2298898,606,616,13941,15163,275438,243802,1159000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,444,97,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712193,288230376151712193,221802282093975096,EPIC_USDT,155,14,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,450,144115188075856322,1781642677853000000,1781642677854023048,1781642677854023511,1781642677854024601,1781642677853000000,1781642677854023048,1024601,1781642677853326000,1781642677853450013,698601,5000000,20000000,true,-,1781642677854039754,1781642677854710942,1781642677863319101,1781642677863199198,1781642677854384000,1781642677854235000,1781642677854384000,149000,1781642677863087000,0,1781642677862000000,671188,9279347,671188,9279347,9159444,8488256,463,1090,15153,16706,326942,232101,7616000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,430,79,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712194,288230376151712194,221802282093977652,EPIC_USDT,155,15,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,451,144115188075856323,1781642680252000000,1781642680253145371,1781642680253145660,1781642680253146343,1781642680252000000,1781642680253145371,1146343,1781642680249313000,1781642680249422612,3833343,5000000,20000000,true,-,1781642680253154226,1781642680253834599,1781642680255115519,1781642680255161161,1781642680253540000,1781642680253364000,1781642680253540000,176000,1781642680254892000,0,1781642680254000000,680373,1961293,680373,1961293,2006935,1326562,289,683,7883,8855,294599,223519,460000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,459,117,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712195,288230376151712195,264867953674235928,XPL_USDT,472,13,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,452,144115188075856324,1781642687344000000,1781642687345500942,1781642687345501440,1781642687345501849,1781642687344000000,1781642687345500942,1501849,1781642687344689000,1781642687344826297,812849,5000000,20000000,true,-,1781642687345510515,1781642687346066500,1781642687349206550,1781642687351965843,1781642687345810000,1781642687345714000,1781642687345810000,96000,1781642687348966000,0,1781642687348000000,555985,3696035,555985,3696035,6455328,5899343,498,409,8666,9573,256500,240550,2190000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,451,103,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712196,288230376151712196,221802282093992323,EPIC_USDT,155,16,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,453,144115188075856325,1781642880660000000,1781642880660793712,1781642880660794373,1781642880660795620,1781642880660000000,1781642880660793712,795620,1781642880641657000,1781642880641817990,19138620,5000000,20000000,true,-,1781642880660811952,1781642880665728373,1781642880666781807,1781642880666950758,1781642880665406000,1781642880661011000,1781642880665406000,4395000,1781642880666513000,0,1781642880666000000,4916421,5969855,4916421,5969855,6138806,1222385,661,1247,16332,18240,322373,268807,594000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,954,1139,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712197,288230376151712197,353814045972869442,SLX_USDT,381,9,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,454,144115188075856326,1781642888765000000,1781642888766041572,1781642888766041902,1781642888766042774,1781642888765000000,1781642888766041572,1042774,1781642888765688000,1781642888765803270,354774,5000000,20000000,true,-,1781642888766056370,1781642888766682002,1781642888768452951,1781642888768447090,1781642888766379000,1781642888766252000,1781642888766379000,127000,1781642888768199000,0,1781642888767000000,625632,2396581,625632,2396581,2390720,1765088,330,872,13596,14798,303002,253951,621000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,796,705,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712198,288230376151712198,290763653038104705,BEAT_USDT,71,23,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,455,144115188075856327,1781642905905000000,1781642905905564043,1781642905905564475,1781642905905564836,1781642905905000000,1781642905905564043,564836,1781642905905214000,1781642905905418810,350836,5000000,20000000,true,-,1781642905905575037,1781642905906319364,1781642905914002245,1781642905914301821,1781642905905963000,1781642905905787000,1781642905905963000,176000,1781642905913747000,0,1781642905911000000,744327,8427208,744327,8427208,8726784,7982457,432,361,10201,10994,356364,255245,5037000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,667,387,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217,20260616_165210_29symbols_30d_fusion_off_l0_live_snapshot_20260617_022217:288230376151712199,288230376151712199,123567515802011829,NEAR_USDT,295,6,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,456,144115188075856328,1781642923040000000,1781642923041169897,1781642923041170214,1781642923041171279,1781642923040000000,1781642923041169897,1171279,1781642923024155000,1781642923024382681,17016279,5000000,20000000,true,-,1781642923041185351,1781642923041796850,1781642923043654718,1781642923043839426,1781642923041502000,1781642923041363000,1781642923041502000,139000,1781642923043385000,0,1781642923042000000,611499,2469367,611499,2469367,2654075,2042576,317,1065,14072,15454,294850,269718,498000,1,4,725209,10.0.1.103,36564,10.0.1.154,80,4,4,,true,560,204,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
