run_id,position_key,symbol,symbol_id,position_id,position_direction,status,entry_local_order_id,exit_local_order_id,entry_exchange_order_id,exit_exchange_order_id,entry_lead_exchange_ns,entry_lead_local_ns,entry_lead_freshness_ns,entry_lag_exchange_ns,entry_lag_local_ns,entry_lag_freshness_ns,exit_lead_exchange_ns,exit_lead_local_ns,exit_lead_freshness_ns,exit_lag_exchange_ns,exit_lag_local_ns,exit_lag_freshness_ns,entry_ns,exit_ns,holding_ns,entry_side,exit_side,entry_raw_price,exit_raw_price,entry_order_price,exit_order_price,entry_price,exit_price,entry_volume,exit_volume,matched_volume,remaining_entry_volume,contract_multiplier,entry_notional,exit_notional,gross_pnl,entry_fee_quote_estimated,exit_fee_quote_estimated,total_fee_quote_estimated,net_pnl,entry_ack_rtt_ns,exit_ack_rtt_ns,entry_fee_source,exit_fee_source,warnings
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:202:288230376151722337,AIA_USDT,14,202,kShort,partial_closed,288230376151722336,288230376151722337,273593678600801425,273593678600801440,1780907136378000000,1780907136379248930,1250764,1780907136324687000,1780907136324897061,54563764,1780907136385000000,1780907136386648873,1649921,1780907136385554000,1780907136385800571,1095921,1780907136386609081,1780907136388618542,2009461,kSell,kBuy,0.05625,0.05625,0.05623,0.05627,0.05623,0.05625,38,38,38,40,10,21.3674,21.375,-0.0076,0.00427348,0.004275,0.00854848,-0.01614848,518666,523890,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:202:288230376151722338,AIA_USDT,14,202,kShort,closed,288230376151722336,288230376151722338,273593678600801425,273593678600801452,1780907136378000000,1780907136379248930,1250764,1780907136324687000,1780907136324897061,54563764,1780907136388000000,1780907136389660286,1661150,1780907136388922000,1780907136389159899,739150,1780907136386609081,1780907136391359535,4750454,kSell,kBuy,0.05625,0.05628,0.05623,0.0563,0.05623,0.05627,40,40,40,0,10,22.492,22.508,-0.016,0.0044984,0.0045016,0.009,-0.025,518666,472448,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:203:288230376151722460,AIA_USDT,14,203,kLong,closed,288230376151722459,288230376151722460,273593678600861781,273593678600861854,1780909857128000000,1780909857129651223,1653028,1780909857128487000,1780909857128721186,1166028,1780909862471000000,1780909862472099404,1100729,1780909862151607000,1780909862151857058,320493729,1780909857173611447,1780909862488703547,5315092100,kBuy,kSell,0.05707,0.05707,0.05709,0.05705,0.05707,0.05707,2,2,2,0,10,1.1414,1.1414,0,0.00022828,0.00022828,0.00045656,-0.00045656,496623,597283,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:222:288230376151723883,AIA_USDT,14,222,kShort,closed,288230376151723882,288230376151723883,273593678601252585,273593678601252604,1780931313218000000,1780931313219170868,1172916,1780931313218691000,1780931313218891646,481916,1780931313221000000,1780931313221948471,1291098,1780931313222061000,1780931313222289747,230098,1780931313221667866,1780931313224636571,2968705,kSell,kBuy,0.05797,0.05797,0.05795,0.05799,0.05796,0.05796,36,36,36,0,10,20.8656,20.8656,0,0.00417312,0.00417312,0.00834624,-0.00834624,535593,500443,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:230:288230376151724167,AIA_USDT,14,230,kLong,closed,288230376151724166,288230376151724167,273593678601329017,273593678601329605,1780936044792000000,1780936044793037612,1039246,1780936044792511000,1780936044792782714,528246,1780936048506000000,1780936048507639359,1640797,1780936048505064000,1780936048505270148,2576797,1780936044794939016,1780936048509442409,3714503393,kBuy,kSell,0.05802,0.05815,0.05804,0.05813,0.0580115,0.05815,20,20,20,0,10,11.6023,11.63,0.0277,0.00232046,0.002326,0.00464646,0.02305354,631119,534722,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:269:288230376151727483,AIA_USDT,14,269,kLong,closed,288230376151727482,288230376151727483,273593678602114225,273593678602114243,1780990262211000000,1780990262212027706,1029876,1780990262185168000,1780990262185345078,26861876,1780990262215000000,1780990262216649346,4409001,1780990262219223000,1780990262219408156,186001,1780990262216728099,1780990262221900841,5172742,kBuy,kSell,0.05426,0.0543,0.05428,0.05428,0.05426,0.0543,4,4,4,0,10,2.1704,2.172,0.0016,0.00043408,0.0004344,0.00086848,0.00073152,556702,491505,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:14:274:288230376151727796,AIA_USDT,14,274,kLong,closed,288230376151727794,288230376151727796,273593678602155695,273593678602155714,1780993300799000000,1780993300800058743,1060278,1780993300798932000,1780993300799243399,1128278,1780993300807000000,1780993300808039584,1040819,1780993300806647000,1780993300806946479,1393819,1780993300801914409,1780993300809851378,7936969,kBuy,kSell,0.05426,0.05426,0.05428,0.05424,0.05426,0.05427,4,4,4,0,10,2.1704,2.1708,0.0004,0.00043408,0.00043416,0.00086824,-0.00046824,505733,416639,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:71:326:288230376151714881,BEAT_USDT,71,326,kLong,closed,288230376151714878,288230376151714881,290763652328349292,290763652328350177,1780768377312000000,1780768377313825344,1826902,1780768377313374000,1780768377313621483,452902,1780768377405000000,1780768377406611177,1612102,1780768377404911000,1780768377405145494,1701102,1780768377326021844,1780768377409019886,82998042,kBuy,kSell,2.122,2.1277,2.1223,2.1273,2.1218,2.1277,1,1,1,0,10,21.218,21.277,0.059,0.0042436,0.0042554,0.008499,0.050501,574789,517289,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:71:689:288230376151717966,BEAT_USDT,71,689,kShort,closed,288230376151717965,288230376151717966,290763652344436025,290763652344436352,1780825709701000000,1780825709702260175,1261442,1780825709701135000,1780825709701395643,1126442,1780825709860000000,1780825709861644843,1646225,1780825709861206000,1780825709861435799,440225,1780825709704479200,1780825709863472193,158992993,kSell,kBuy,2.3864,2.3858,2.386,2.3862,2.38665,2.3858,4,4,4,0,10,95.466,95.432,0.034,0.0190932,0.0190864,0.0381796,-0.0041796,587088,603683,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:71:1026:288230376151720113,BEAT_USDT,71,1026,kShort,closed,288230376151720107,288230376151720113,290763652364024383,290763652364026225,1780870433048000000,1780870433049066972,1067964,1780870433046233000,1780870433046662786,2834964,1780870437108000000,1780870437109346043,1347431,1780870437065842000,1780870437066392823,43505431,1780870434555108434,1780870438573896537,4018788103,kSell,kBuy,3.5702,3.5815,3.5699,3.5818,3.578,3.5616,2,2,2,0,10,71.56,71.232,0.328,0.014312,0.0142464,0.0285584,0.2994416,665677,1583483,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:71:1064:288230376151720530,BEAT_USDT,71,1064,kLong,closed,288230376151720529,288230376151720530,290763652366284328,290763652366284763,1780874426686000000,1780874426687275223,1276774,1780874426686818000,1780874426687059820,458774,1780874426698000000,1780874426699325413,1547693,1780874426699220000,1780874426699546772,327693,1780874426691769567,1780874426705543818,13774251,kBuy,kSell,3.4956,3.5036,3.4959,3.5033,3.4941,3.5045,2,2,2,0,10,69.882,70.09,0.208,0.0139764,0.014018,0.0279944,0.1800056,507762,653114,config_estimated,config_estimated,
20260606_052542_30symbols_30d_private_lagref_forceclaim,20260606_052542_30symbols_30d_private_lagref_forceclaim:71:1529:288230376151723048,BEAT_USDT,71,1529,kShort,closed,288230376151723043,288230376151723048,290763652403639670,290763652403640282,1780918535908000000,1780918535909079199,1080189,1780918535908117000,1780918535908344183,963189,1780918535942000000,1780918535943037450,1386970,1780918535943115000,1780918535943386115,271970,1780918535910942889,1780918535945499298,34556409,kSell,kBuy,4.5463,4.5496,4.546,4.5499,4.5474,4.5353,1,1,1,0,10,45.474,45.353,0.121,0.0090948,0.0090706,0.0181654,0.1028346,494282,469494,config_estimated,config_estimated,
