ticker_id,symbol_id,exchange,role,exchange_ns,local_ns,event_ns,price_changed,action,side,price,reduce_only,lead_raw_event_ns,lead_raw_bid,lead_raw_ask,lead_drifted_event_ns,lead_drifted_bid,lead_drifted_ask,lag_event_ns,lag_bid,lag_ask,drift_mean,drift_ready,drift_deviation,up_entry,down_entry,up_exit,down_exit,lag_spread_mean,lead_noise,lag_noise,active_group_count,group_id,position_direction,trailing_price
10599433960013,11,kBinance,kLead,1779383418041000000,6582472185013744,1779383418041000000,true,kCloseLong,kSell,1.1185,true,1779383418041000000,1.1191,1.1193,1779383418041000000,1.11860267834,1.11880258946,1779383417986656000,1.1185,1.1186,0.999555605704,true,0.000444394296489,0.000493365873917,-0.000493365873917,9.50111047539e-05,-9.50111047539e-05,0.000239751552795,0.000270868309284,0.000167459378979,1,3,kLong,1.1185
10599437052066,8,kBinance,kLead,1779383429239000000,6582483384197315,1779383429239000000,true,kOpenLong,kBuy,8.91,false,1779383429239000000,8.917,8.918,1779383429239000000,8.91524341146,8.91624321447,1779383428540533000,8.905,8.91,0.999803006781,true,0.000196993219336,0.000503390096817,-0.000503390096817,0.000147258634578,-0.000147258634578,0.00593150684932,0.000156898463022,0.000112596569994,0,0,kLong,0
10599437065585,12,kBinance,kLead,1779383429266000000,6582483411050689,1779383429266000000,true,kOpenLong,kBuy,4.992,false,1779383429266000000,4.996,4.997,1779383429266000000,4.99582749209,4.99682745756,1779383428585927000,4.99,4.992,0.999965470794,true,3.45292060669e-05,0.00057760269886,-0.00057760269886,0.000182269280467,-0.000182269280467,0.00225581395349,0.000198332713341,0.000146940235125,0,0,kLong,0
6251317296,12,kGate,kLag,1779383429894643000,6582485040023519,1779383429894643000,true,kCloseLong,kSell,4.997,true,1779383430046000000,4.999,5,1779383430046000000,4.99854716169,4.99954707111,1779383429894643000,4.997,4.998,0.999890331676,true,0.0001096683244,0.00103484159276,-0.00103484159276,0.000358677728383,-0.000358677728383,0.00221978021978,0.000208442662054,0.000159623586942,1,4,kLong,4.997
14827100940,8,kGate,kLag,1779383430598599000,6582485100478735,1779383430598599000,true,kCloseLong,kSell,8.921,true,1779383430903000000,8.924,8.925,1779383430903000000,8.92174330108,8.9227430482,1779383430598599000,8.921,8.922,0.99974665419,true,0.000253345809996,0.000882724886323,-0.000882724886323,0.000270475068605,-0.000270475068605,0.0058024691358,0.000165110409721,0.000127987493652,1,1,kLong,8.921
10599438722034,11,kBinance,kLead,1779383435984000000,6582490128090134,1779383435984000000,true,kOpenShort,kSell,1.1243,false,1779383435984000000,1.1234,1.1235,1779383435984000000,1.12258606012,1.12268598766,1779383435401561000,1.1243,1.1246,0.999275467436,true,0.000724532564107,0.001248,-0.00114592834009,0.000319815073945,-0.000319815073945,0.000257142857143,0.000280113599026,0.000214493589542,0,0,kShort,0
10599438750266,6,kBinance,kLead,1779383436043000000,6582490184766273,1779383436043000000,true,kOpenShort,kSell,661.99,false,1779383436043000000,661.58,661.59,1779383436043000000,661.484965538,661.494964102,1779383434309592000,661.99,662,0.999856352275,true,0.000143647725152,0.000747377978641,-0.000747377978641,0.00017861586414,-0.00017861586414,0.0839156626506,0.000133741798496,0.000111695104779,0,0,kShort,0
7227047015,6,kGate,kLag,1779383436796993000,6582490968017759,1779383436796993000,true,kCloseShort,kBuy,661.25,true,1779383436803000000,661.23,661.24,1779383436803000000,661.151095478,661.161094284,1779383436796993000,661.24,661.25,0.999881099657,true,0.000118900343192,0.000747377978641,-0.000747377978641,0.00017861586414,-0.00017861586414,0.0801763224181,0.000141158423712,0.000112601992332,1,6,kShort,661.25
10599439022804,11,kBinance,kLead,1779383437058000000,6582491202051535,1779383437058000000,true,kCloseShort,kBuy,1.1223,true,1779383437058000000,1.1226,1.1227,1779383437058000000,1.12185825217,1.1219581861,1779383436894353000,1.122,1.1223,0.999339259017,true,0.000660740982564,0.001248,-0.00114592834009,0.000319815073945,-0.000319815073945,0.000261538461538,0.000275548973382,0.000221828178686,1,4,kShort,1.1223
10599459679960,6,kBinance,kLead,1779383562592000000,6582616756040565,1779383562592000000,true,kOpenShort,kSell,661.32,false,1779383562592000000,660.83,660.84,1779383562592000000,660.860263596,660.870264054,1779383562568081000,661.32,661.41,1.00004579634,true,4.57963405147e-05,0.00058722196217,-0.00058722196217,0.000124781697564,-0.000124781697564,0.16921182266,8.09826173654e-05,8.91936646938e-05,0,0,kShort,0
10599459808685,9,kBinance,kLead,1779383562728000000,6582616872207889,1779383562728000000,true,kOpenShort,kSell,48.75,false,1779383562728000000,48.69,48.7,1779383562728000000,48.7041375103,48.7141404139,1779383562637121000,48.75,48.76,1.00029035757,true,0.000290357574357,0.000708477917706,-0.000708477917706,0.000223780534922,-0.000223780534922,0.026170212766,0.000135395726904,9.90451273162e-05,0,0,kShort,0
7227086956,6,kGate,kLag,1779383562776984000,6582616959031931,1779383562776984000,true,kCloseShort,kBuy,660.72,true,1779383562794000000,660.75,660.76,1779383562794000000,660.785028269,660.795028799,1779383562776984000,660.7,660.72,1.0000530954,true,5.30954037661e-05,0.00058722196217,-0.00058722196217,0.000124781697564,-0.000124781697564,0.169195121951,9.6271688637e-05,8.94943773744e-05,1,7,kShort,660.72
4015620329,9,kGate,kLag,1779383563231481000,6582617376016071,1779383563231481000,true,kCloseShort,kBuy,48.72,true,1779383563047000000,48.69,48.7,1779383563047000000,48.7060115607,48.7160148492,1779383563231481000,48.71,48.72,1.00033115408,true,0.000331154084815,0.000708477917706,-0.000708477917706,0.000223780534922,-0.000223780534922,0.0252941176471,0.000212716662464,0.000124124011183,1,4,kShort,48.72
10599460235014,8,kBinance,kLead,1779383563384000000,6582617532204271,1779383563384000000,true,kOpenShort,kSell,8.921,false,1779383563384000000,8.913,8.914,1779383563384000000,8.91529826477,8.91629852262,1779383563353818000,8.921,8.927,1.00025785535,true,0.000257855353675,0.000472089328146,-0.000472089328146,0.000121949874326,-0.000121949874326,0.009,0.000235646300211,9.87311783586e-05,0,0,kShort,0
10599460699356,9,kBinance,kLead,1779383565033000000,6582619176070376,1779383565033000000,true,kOpenLong,kBuy,48.72,false,1779383565033000000,48.74,48.75,1779383565033000000,48.7555882226,48.7655914208,1779383564041844000,48.7,48.72,1.00031982402,true,0.000319824017256,0.000708477917706,-0.000708477917706,0.000223780534922,-0.000223780534922,0.0247272727273,0.000226635479531,0.000147596792207,0,0,kLong,0
4015620674,9,kGate,kLag,1779383565070903000,6582619977021563,1779383565070903000,true,kCloseLong,kSell,48.75,true,1779383565691000000,48.72,48.73,1779383565691000000,48.7344949261,48.7444979013,1779383565070903000,48.75,48.76,1.00029224384,true,0.000292243841604,0.000708477917706,-0.000708477917706,0.000223780534922,-0.000223780534922,0.0249152542373,0.000227453406566,0.000148088699912,1,5,kLong,48.75
10599461040927,8,kBinance,kLead,1779383567304000000,6582621448408069,1779383567304000000,true,kCloseShort,kBuy,8.923,true,1779383567304000000,8.919,8.92,1779383567304000000,8.92141882828,8.92241909948,1779383564366360000,8.917,8.923,1.00027119949,true,0.000271199492961,0.000472089328146,-0.000472089328146,0.000121949874326,-0.000121949874326,0.00877777777778,0.000222365910126,0.000108915728022,1,2,kShort,8.921
10599466529729,6,kBinance,kLead,1779383606163000000,6582660309053422,1779383606163000000,true,kOpenLong,kBuy,661.07,false,1779383606163000000,662.5,662.51,1779383606163000000,662.454344101,662.464343412,1779383605197015000,661.06,661.07,0.999931085436,true,6.8914563961e-05,0.000690112563192,-0.000690112563192,0.000137354090451,-0.000137354090451,0.0947911547911,0.000101620882234,6.46651395593e-05,0,0,kLong,0
7227100643,6,kGate,kLag,1779383606173779000,6582660317013627,1779383606173779000,true,kCloseLong,kSell,662.44,true,1779383606170000000,662.41,662.56,1779383606170000000,662.350764341,662.500750927,1779383606173779000,662.44,662.48,0.999909572697,true,9.04273027963e-05,0.000690112563192,-0.000690112563192,0.000137354090451,-0.000137354090451,0.090890052356,0.000167769127745,6.61132377387e-05,1,8,kLong,662.44
10599477722699,4,kBinance,kLead,1779383718190000000,6582772331922887,1779383718190000000,true,kOpenLong,kBuy,0.3269,false,1779383718190000000,0.3257,0.3258,1779383718190000000,0.327348498494,0.327449004634,1779383718024747000,0.3268,0.3269,1.00506140158,true,0.00506140157874,0.00105912688644,-0.00105912688644,0.000306293531959,-0.000306293531959,0.000161212121212,0.000157298605587,0.000185603174162,0,0,kLong,0
10599479905681,4,kBinance,kLead,1779383730971000000,6582785112703862,1779383730971000000,true,kCloseLong,kSell,0.3269,true,1779383730971000000,0.3253,0.3255,1779383730971000000,0.326901639082,0.327102623797,1779383728484766000,0.3269,0.327,1.00492357541,true,0.00492357541474,0.0010726995057,-0.0010726995057,0.00037981101906,-0.00037981101906,0.000157516339869,0.000182214987668,0.000190673498971,1,4,kLong,0.3272
10599480864100,6,kBinance,kLead,1779383738342000000,6582792490068403,1779383738342000000,true,kOpenShort,kSell,663.42,false,1779383738342000000,663.11,663.12,1779383738342000000,663.024046161,663.034044865,1779383738269028000,663.42,663.49,0.999870377707,true,0.000129622292716,0.000559223717796,-0.000559223717796,7.53509041198e-05,-7.53509041198e-05,0.0893637454982,8.95984175459e-05,7.33273548773e-05,0,0,kShort,0
7227158918,6,kGate,kLag,1779383738343195000,6582792495016227,1779383738343195000,true,kCloseShort,kBuy,663.03,true,1779383738349000000,663.2,663.21,1779383738349000000,663.117007803,663.127006552,1779383738343195000,662.8,663.03,0.999875056675,true,0.000124943324634,0.000559223717796,-0.000559223717796,7.53509041198e-05,-7.53509041198e-05,0.0896875,0.000101693908278,7.35452556058e-05,1,9,kShort,663.03
10599483067543,9,kBinance,kLead,1779383754061000000,6582808228843603,1779383754061000000,true,kOpenLong,kBuy,48.96,false,1779383754061000000,48.98,48.99,1779383754061000000,48.9959908178,49.0059940825,1779383754073819000,48.95,48.96,1.00032647648,true,0.000326476475686,0.000567241092693,-0.000567241092693,0.000148873552446,-0.000148873552446,0.0253333333333,0.000121164689562,7.85617692735e-05,0,0,kLong,0
10599483074973,11,kBinance,kLead,1779383754068000000,6582808229032906,1779383754068000000,true,kOpenLong,kBuy,1.1276,false,1779383754068000000,1.1288,1.1289,1779383754068000000,1.128379882,1.12847984478,1779383754006440000,1.1275,1.1276,0.99962781892,true,0.000372181079632,0.000662583362655,-0.000662583362655,0.000119456474577,-0.000119456474577,0.000207456140351,0.000119204900504,9.25273579314e-05,0,0,kLong,0
4015628061,9,kGate,kLag,1779383754299442000,6582808446018143,1779383754299442000,true,kCloseLong,kSell,48.99,true,1779383754285000000,48.98,49,1779383754285000000,48.9953443624,49.015350628,1779383754299442000,48.99,49,1.00031166354,true,0.0003116635358,0.000567241092693,-0.000567241092693,0.000148873552446,-0.000148873552446,0.0250793650794,0.000137530540079,9.15810210864e-05,1,6,kLong,48.99
13541652445,11,kGate,kLag,1779383754341894000,6582808488023372,1779383754341894000,true,kCloseLong,kSell,1.1283,true,1779383754339000000,1.1288,1.129,1779383754339000000,1.12837121285,1.12857113688,1779383754341894000,1.1283,1.1284,0.999620099607,true,0.000379900392705,0.000662583362655,-0.000662583362655,0.000119456474577,-0.000119456474577,0.00020775862069,0.000154236262088,9.78558919888e-05,1,5,kLong,1.1283
10599484171826,6,kBinance,kLead,1779383758107000000,6582812251789737,1779383758107000000,true,kOpenLong,kBuy,664.51,false,1779383758107000000,665.11,665.77,1779383758107000000,665.035839996,665.695766406,1779383758070840000,664.41,664.51,0.999888499641,true,0.000111500359016,0.000559223717796,-0.000559223717796,7.53509041198e-05,-7.53509041198e-05,0.101432396252,0.000165534582042,0.000121377967261,0,0,kLong,0
10599484183038,6,kBinance,kLead,1779383758133000000,6582812278460845,1779383758133000000,true,kCloseLong,kSell,664.72,true,1779383758133000000,664.82,664.97,1779383758133000000,664.740082669,664.890064638,1779383758094191000,664.72,664.76,0.999879791025,true,0.000120208974936,0.000559223717796,-0.000559223717796,7.53509041198e-05,-7.53509041198e-05,0.101430481283,0.000186997521547,0.000121299492338,1,10,kLong,664.72
