run_id,latency_key,local_order_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712187,288230376151712187,235876031641546754,SKYAI_USDT,378,39,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,444,144115188075856316,1781877903763000000,1781877903764512510,1781877903764512694,1781877903764513336,1781877903763000000,1781877903764512510,10846879616100,1513336,1781877903763246000,1781877903763464397,2253196650,1267336,5000000,20000000,true,-,1781877903764529300,1781877903765272340,1781877903766314491,1781877903766379912,1781877903764990000,1781877903764765000,1781877903764990000,225000,10846879616175,2253196690,10846879616317,2253196690,,,,,10846879616317,2253196690,,,,,,,,,,,1781877903766022000,0,1781877903765000000,743040,1785191,743040,1785191,1850612,1107572,184,642,15964,16790,282340,292491,10000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,452,106,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712208,288230376151712208,235876031641655683,SKYAI_USDT,378,40,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,465,144115188075856337,1781878671195000000,1781878671196562639,1781878671196562889,1781878671196563420,1781878671195000000,1781878671196562639,10846960935011,1563420,1781878671195886000,1781878671196097040,2253409671,677420,5000000,20000000,true,-,1781878671196568787,1781878671197262860,1781878671198119048,1781878671198349990,1781878671196982000,1781878671196808000,1781878671196982000,174000,10846960935125,2253409690,10846960935236,2253409729,,,,,10846960935310,2253409729,,,,,,,,,,,1781878671197893000,0,1781878671197000000,694073,1550261,694073,1550261,1781203,1087130,250,531,5367,6148,280860,226048,18000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,530,165,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712212,288230376151712212,235876031641665064,SKYAI_USDT,378,41,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,469,144115188075856341,1781878719522000000,1781878719522741769,1781878719522742373,1781878719522743027,1781878719522000000,1781878719522741769,10846965691632,743027,1781878719522477000,1781878719522703478,2253427934,266027,5000000,20000000,true,-,1781878719522759536,1781878719523475897,1781878719542636023,1781878719536171473,1781878719523185000,1781878719523015000,1781878719523185000,170000,10846965691752,2253427934,,,,,,,10846965695767,2253428069,,,,,,,,,,,1781878719542357000,0,1781878719535000000,716361,19876487,716361,19876487,13411937,12695576,604,654,16509,17767,290897,279023,11815000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,842,707,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712220,288230376151712220,235876031641707059,SKYAI_USDT,378,42,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,477,144115188075856349,1781879012233000000,1781879012234481082,1781879012234481598,1781879012234482372,1781879012233000000,1781879012234481082,10846994164936,1482372,1781879012231374000,1781879012231554546,2253510610,3108372,5000000,20000000,true,-,1781879012234498631,1781879012235165564,1781879012243552626,1781879012243709601,1781879012234866000,1781879012234698000,1781879012234866000,168000,10846994164936,2253510615,10846994167002,2253510729,,,,,10846994167002,2253510729,,,,,,,,,,,1781879012243318000,0,1781879012243000000,666933,9053995,666933,9053995,9210970,8544037,516,774,16259,17549,299564,234626,8134000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,610,284,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712226,288230376151712226,235876031641715002,SKYAI_USDT,378,43,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,483,144115188075856355,1781879098448000000,1781879098448990725,1781879098448991254,1781879098448992212,1781879098448000000,1781879098448990725,10847003916184,992212,1781879098448575000,1781879098448766136,2253526197,417212,5000000,20000000,true,-,1781879098449008025,1781879098450422452,1781879098451803029,1781879098451424325,1781879098449863000,1781879098449423000,1781879098449863000,440000,10847003916378,2253526221,,,,,,,10847003916580,2253526255,,,,,,,,,,,1781879098451435000,0,1781879098450000000,1414427,2795004,1414427,2795004,2416300,1001873,529,958,15813,17300,559452,368029,137000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,538,279,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712227,288230376151712227,235876031641716147,SKYAI_USDT,378,44,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,484,144115188075856356,1781879102480000000,1781879102481473008,1781879102481473279,1781879102481473606,1781879102480000000,1781879102481473008,10847004357239,1473606,1781879102480298000,1781879102480541826,2253528353,1175606,5000000,20000000,true,-,1781879102481483092,1781879102482061353,1781879102484074751,1781879102484039366,1781879102481783000,1781879102481680000,1781879102481783000,103000,10847004357288,2253528353,,,,,,,10847004357898,2253528353,,,,,,,,,,,1781879102483851000,0,1781879102483000000,578261,2591659,578261,2591659,2556274,1978013,271,327,9486,10084,278353,223751,1217000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,528,190,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712228,288230376151712228,235876031641716210,SKYAI_USDT,378,45,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,485,144115188075856357,1781879102485000000,1781879102486104078,1781879102486104437,1781879102486104658,1781879102485000000,1781879102486104078,10847004358334,1104658,1781879102480298000,1781879102480541826,2253528353,5806658,5000000,20000000,true,-,1781879102486106883,1781879102486727668,1781879102489012291,1781879102489132915,1781879102486448000,1781879102486311000,1781879102486448000,137000,10847004358395,2253528387,10847004358946,2253528491,,,,,10847004358946,2253528491,,,,,,,,,,,1781879102488754000,0,1781879102488000000,620785,2905408,620785,2905408,3026032,2405247,359,221,2225,2805,279668,258291,1552000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,538,163,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712230,288230376151712230,235876031641720956,SKYAI_USDT,378,46,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,487,144115188075856359,1781879153493000000,1781879153494608164,1781879153494608396,1781879153494609212,1781879153493000000,1781879153494608164,10847010933734,1609212,1781879153493951000,1781879153494190262,2253537563,658212,5000000,20000000,true,-,1781879153494626943,1781879153495296405,1781879153503550878,1781879153507735770,1781879153494999000,1781879153494849000,1781879153494999000,150000,10847010933966,2253537563,10847010936016,2253537736,,,,,10847010936524,2253537774,,,,,,,,,,,1781879153503296000,0,1781879153502000000,669462,8923935,669462,8923935,13108827,12439365,232,816,17731,18779,297405,254878,7001000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,466,107,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712243,288230376151712243,235876031641756071,SKYAI_USDT,378,47,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,500,144115188075856372,1781879640762000000,1781879640762954838,1781879640762955529,1781879640762956180,1781879640762000000,1781879640762954838,10847060780693,956180,1781879640762313000,1781879640762513478,2253606578,643180,5000000,20000000,true,-,1781879640762965216,1781879640763545670,1781879640764496242,1781879640764683595,1781879640763285000,1781879640763155000,1781879640763285000,130000,10847060780769,2253606578,10847060780865,2253606589,,,,,10847060780865,2253606598,,,,,,,,,,,1781879640764297000,0,1781879640763000000,580454,1531026,580454,1531026,1718379,1137925,691,651,9036,10378,260670,199242,-285000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,933,1016,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712247,288230376151712247,235876031641768768,SKYAI_USDT,378,48,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,504,144115188075856376,1781879857095000000,1781879857096190116,1781879857096190655,1781879857096191620,1781879857095000000,1781879857096190116,10847082667436,1191620,1781879857095138000,1781879857095325899,2253631138,1053620,5000000,20000000,true,-,1781879857096210443,1781879857096799198,1781879857102230698,1781879857102282209,1781879857096536000,1781879857096398000,1781879857096536000,138000,10847082667436,2253631140,10847082668436,2253631481,,,,,10847082668436,2253631481,,,,,,,,,,,1781879857101988000,0,1781879857101000000,588755,6020255,588755,6020255,6071766,5483011,539,965,18823,20327,263198,242698,4464000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,417,54,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712251,288230376151712251,235876031641792641,SKYAI_USDT,378,49,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,508,144115188075856380,1781880145958000000,1781880145958969299,1781880145958970096,1781880145958971070,1781880145958000000,1781880145958969299,10847110436660,971070,1781880145957873000,1781880145958111590,2253678543,1098070,5000000,20000000,true,-,1781880145958988210,1781880145959728123,1781880145960588372,1781880145960930477,1781880145959435000,1781880145959197000,1781880145959435000,238000,10847110436773,2253678562,10847110436920,2253678562,,,,,10847110436920,2253678574,,,,,,,,,,,1781880145960371000,0,1781880145960000000,739913,1600162,739913,1600162,1942267,1202354,797,974,17140,18911,293123,217372,565000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,437,98,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712261,288230376151712261,235876031641848211,SKYAI_USDT,378,50,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,518,144115188075856390,1781880848158000000,1781880848158996357,1781880848158996727,1781880848158997999,1781880848158000000,1781880848158996357,10847174068819,997999,1781880848157148000,1781880848157338382,2253787854,1849999,5000000,20000000,true,-,1781880848159014514,1781880848163933960,1781880848164875922,1781880848165326220,1781880848163642000,1781880848159225000,1781880848163642000,4417000,10847174069625,2253787948,10847174069700,2253787970,,,,,10847174069785,2253787970,,,,,,,,,,,1781880848164650000,0,1781880848164000000,4919446,5861408,4919446,5861408,6311706,1392260,370,1272,16515,18157,291960,225922,358000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,953,1134,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712263,288230376151712263,235876031641853815,SKYAI_USDT,378,51,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,520,144115188075856392,1781880923411000000,1781880923412516913,1781880923412517384,1781880923412518093,1781880923411000000,1781880923412516913,10847181353860,1518093,1781880923408726000,1781880923408969312,2253798807,3792093,5000000,20000000,true,-,1781880923412528493,1781880923413180500,1781880923414384759,1781880923414675510,1781880923412885000,1781880923412747000,1781880923412885000,138000,10847181353976,2253798832,10847181354115,2253798868,,,,,10847181354165,2253798868,,,,,,,,,,,1781880923414130000,0,1781880923413000000,652007,1856266,652007,1856266,2147017,1495010,471,709,10400,11580,295500,254759,115000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,663,404,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712264,288230376151712264,235876031641855199,SKYAI_USDT,378,52,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,521,144115188075856393,1781880925953000000,1781880925954037991,1781880925954038434,1781880925954038883,1781880925953000000,1781880925954037991,10847181628716,1038883,1781880925953778000,1781880925953996392,2253801423,260883,5000000,20000000,true,-,1781880925954046046,1781880925954663673,1781880925956166018,1781880925958621322,1781880925954391000,1781880925954277000,1781880925954391000,114000,10847181628749,2253801423,10847181628959,2253801480,,,,,10847181629212,2253801576,,,,,,,,,,,1781880925955926000,0,1781880925955000000,617627,2119972,617627,2119972,4575276,3957649,443,449,7163,8055,272673,240018,609000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,652,325,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712265,288230376151712265,235876031641855432,SKYAI_USDT,378,53,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,522,144115188075856394,1781880926146000000,1781880926147458078,1781880926147458310,1781880926147458593,1781880926146000000,1781880926147458078,10847181649128,1458593,1781880926146382000,1781880926146642141,2253801911,1076593,5000000,20000000,true,-,1781880926147461175,1781880926148091820,1781880926149093188,1781880926149288299,1781880926147792000,1781880926147668000,1781880926147792000,124000,10847181649192,2253801928,10847181649330,2253801953,,,,,10847181649330,2253801953,,,,,,,,,,,1781880926148870000,0,1781880926148000000,630645,1632013,630645,1632013,1827124,1196479,232,283,2582,3097,299820,223188,208000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,647,253,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712271,288230376151712271,235876031641911810,SKYAI_USDT,378,54,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,528,144115188075856400,1781881563848000000,1781881563849600084,1781881563849600709,1781881563849601054,1781881563848000000,1781881563849600084,10847239440849,1601054,1781881563848858000,1781881563849041756,2253912445,743054,5000000,20000000,true,-,1781881563849609777,1781881563850364621,1781881563851606635,1781881563852613139,1781881563850050000,1781881563849842000,1781881563850050000,208000,10847239440934,2253912489,10847239441269,2253912549,,,,,10847239441543,2253912623,,,,,,,,,,,1781881563851308000,0,1781881563850000000,754844,1996858,754844,1996858,3003362,2248518,625,345,8723,9693,314621,298635,-50000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,771,565,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712276,288230376151712276,235876031641952585,SKYAI_USDT,378,55,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,533,144115188075856405,1781882056781000000,1781882056782470134,1781882056782470307,1781882056782470991,1781882056781000000,1781882056782470134,10847282582676,1470991,1781882056781674000,1781882056781916697,2253992606,796991,5000000,20000000,true,-,1781882056782488886,1781882056783096096,1781882056784390520,1781882056789503353,1781882056782837000,1781882056782687000,1781882056782837000,150000,10847282582759,2253992647,10847282583030,2253992708,,,,,10847282583805,2253992947,,,,,,,,,,,1781882056784169000,0,1781882056783000000,607210,1901634,607210,1901634,7014467,6407257,173,684,17895,18752,259096,221520,163000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,416,58,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712283,288230376151712283,235876031641977449,SKYAI_USDT,378,56,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,540,144115188075856412,1781882280471000000,1781882280472147981,1781882280472148606,1781882280472149324,1781882280471000000,1781882280472147981,10847302409591,1149324,1781882280471833000,1781882280472040030,2254041541,316324,5000000,20000000,true,-,1781882280472165325,1781882280472762391,1781882280474848352,1781882280476784375,1781882280472490000,1781882280472370000,1781882280472490000,120000,10847302409785,2254041541,10847302410255,2254041629,,,,,10847302410758,2254041865,,,,,,,,,,,1781882280474634000,0,1781882280474000000,597066,2683027,597066,2683027,4619050,4021984,625,718,16001,17344,272391,214352,1510000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,455,105,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712284,288230376151712284,235876031641977538,SKYAI_USDT,378,57,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,541,144115188075856413,1781882280476000000,1781882280476980919,1781882280476981475,1781882280476981883,1781882280476000000,1781882280476980919,10847302410880,981883,1781882280475972000,1781882280476190000,2254041865,1009883,5000000,20000000,true,-,1781882280476984225,1781882280477523978,1781882280478705392,1781882280479011648,1781882280477271000,1781882280477168000,1781882280477271000,103000,10847302410947,2254041932,10847302411429,2254041956,,,,,10847302411429,2254041956,,,,,,,,,,,1781882280478461000,0,1781882280478000000,539753,1721167,539753,1721167,2027423,1487670,556,408,2342,3306,252978,244392,729000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,462,92,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712292,288230376151712292,235876031642011942,SKYAI_USDT,378,58,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,549,144115188075856421,1781882715553000000,1781882715554780365,1781882715554780842,1781882715554781618,1781882715553000000,1781882715554780365,10847346284139,1781618,1781882715541030000,1781882715541245891,2254109235,13751618,5000000,20000000,true,-,1781882715554797983,1781882715555470788,1781882715567820489,1781882715567793753,1781882715555162000,1781882715555008000,1781882715555162000,154000,10847346284257,2254109304,,,,,,,10847346285794,2254109644,,,,,,,,,,,1781882715567575000,0,1781882715567000000,672805,13022506,672805,13022506,12995770,12322965,477,776,16365,17618,308788,245489,11838000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,427,76,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712322,288230376151712322,235876031642146861,SKYAI_USDT,378,59,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,579,144115188075856451,1781884919794000000,1781884919794968338,1781884919794969230,1781884919794969919,1781884919794000000,1781884919794968338,10847546986584,969919,1781884919794532000,1781884919794739558,2254371705,437919,5000000,20000000,true,-,1781884919794988118,1781884919795612800,1781884919797007783,1781884919797060001,1781884919795297000,1781884919795183000,1781884919795297000,114000,10847546986658,2254371705,10847546987033,2254371741,,,,,10847546987033,2254371741,,,,,,,,,,,1781884919796775000,0,1781884919796000000,624682,2019665,624682,2019665,2071883,1447201,892,689,18199,19780,315800,232783,703000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,544,240,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712323,288230376151712323,235876031642150034,SKYAI_USDT,378,60,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,580,144115188075856452,1781884922472000000,1781884922472991081,1781884922472991989,1781884922472992272,1781884922472000000,1781884922472991081,10847547377837,992272,1781884922471706000,1781884922471888455,2254377736,1286272,5000000,20000000,true,-,1781884922473002930,1781884922473576348,1781884922474780097,1781884922475035590,1781884922473331000,1781884922473212000,1781884922473331000,119000,10847547377939,2254377779,10847547378184,2254377813,,,,,10847547378467,2254377813,,,,,,,,,,,1781884922474557000,0,1781884922474000000,573418,1777167,573418,1777167,2032660,1459242,908,283,10658,11849,245348,223097,669000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,530,168,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712342,288230376151712342,235876031642250769,SKYAI_USDT,378,61,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,599,144115188075856471,1781885707355000000,1781885707356791032,1781885707356791845,1781885707356792717,1781885707355000000,1781885707356791032,10847625440485,1792717,1781885707356313000,1781885707356509099,2254572927,479717,5000000,20000000,true,-,1781885707356808162,1781885707357594628,1781885707359228434,1781885707360701961,1781885707357279000,1781885707357080000,1781885707357279000,199000,10847625440602,2254572927,10847625440786,2254572945,,,,,10847625440848,2254572984,,,,,,,,,,,1781885707358944000,0,1781885707358000000,786466,2420272,786466,2420272,3893799,3107333,813,872,15445,17130,315628,284434,721000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,481,155,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712344,288230376151712344,235876031642262525,SKYAI_USDT,378,62,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,601,144115188075856473,1781885810153000000,1781885810154546973,1781885810154547347,1781885810154548066,1781885810153000000,1781885810154546973,10847636112995,1548066,1781885810153699000,1781885810153915484,2254595742,849066,5000000,20000000,true,-,1781885810154564586,1781885810155202259,1781885810156077426,1781885810156216670,1781885810154908000,1781885810154782000,1781885810154908000,126000,10847636112995,2254595769,10847636113262,2254595782,,,,,10847636113262,2254595782,,,,,,,,,,,1781885810155854000,0,1781885810155000000,637673,1512840,637673,1512840,1652084,1014411,374,719,16520,17613,294259,223426,92000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,417,65,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712345,288230376151712345,235876031642262563,SKYAI_USDT,378,63,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,602,144115188075856474,1781885810155000000,1781885810156599853,1781885810156600296,1781885810156600780,1781885810155000000,1781885810156599853,10847636113316,1600780,1781885810155810000,1781885810156025833,2254595782,790780,5000000,20000000,true,-,1781885810156603153,1781885810157216058,1781885810158381793,1781885810158594248,1781885810156929000,1781885810156779000,1781885810156929000,150000,10847636113386,2254595807,10847636113543,2254595849,,,,,10847636113543,2254595849,,,,,,,,,,,1781885810158134000,0,1781885810157000000,612905,1778640,612905,1778640,1991095,1378190,443,484,2373,3300,287058,247793,71000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,440,93,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712351,288230376151712351,235876031642288481,SKYAI_USDT,378,64,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,608,144115188075856480,1781886151685000000,1781886151686474647,1781886151686475128,1781886151686476176,1781886151685000000,1781886151686474647,10847669817324,1476176,1781886151685458000,1781886151685641363,2254646341,1018176,5000000,20000000,true,-,1781886151686492897,1781886151687258418,1781886151691919503,1781886151691901553,1781886151686848000,1781886151686699000,1781886151686848000,149000,10847669817507,2254646444,,,,,,,10847669818377,2254646586,,,,,,,,,,,1781886151691647000,0,1781886151691000000,765521,5426606,765521,5426606,5408656,4643135,481,1048,16721,18250,410418,272503,4152000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,680,434,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
