run_id,position_key,symbol,symbol_id,position_id,position_direction,status,entry_local_order_id,exit_local_order_id,entry_exchange_order_id,exit_exchange_order_id,entry_ns,exit_ns,holding_ns,entry_side,exit_side,entry_raw_price,exit_raw_price,entry_order_price,exit_order_price,entry_price,exit_price,entry_volume,exit_volume,matched_volume,remaining_entry_volume,contract_multiplier,entry_notional,exit_notional,gross_pnl,entry_fee_quote_estimated,exit_fee_quote_estimated,total_fee_quote_estimated,net_pnl,entry_ack_rtt_ns,exit_ack_rtt_ns,entry_fee_source,exit_fee_source,warnings
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:481:288230376151712315,LAB_USDT,15,481,kLong,partial_closed,288230376151712314,288230376151712315,281193503406439117,281193503406439288,1780425364016781911,1780425364021279082,4497171,kBuy,kSell,21.50904,21.40497,21.51404,21.39997,21.5090311,21.40541,0.4,0.4,0.4,0.5,100,860.361244,856.2164,-4.144844,0.1720722488,0.17124328,0.3433155288,-4.4881595288,709930,562025,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:481:288230376151712318,LAB_USDT,15,481,kLong,closed,288230376151712314,288230376151712318,281193503406439117,281193503406439420,1780425364016781911,1780425364028443252,11661341,kBuy,kSell,21.50904,21.1796496,21.51404,21.17464,21.5090311,21.302384,0.5,0.5,0.5,0,100,1075.451555,1065.1192,-10.332355,0.215090311,0.21302384,0.428114151,-10.760469151,709930,480217,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:488:288230376151712329,LAB_USDT,15,488,kShort,closed,288230376151712325,288230376151712329,281193503407352836,281193503407393162,1780426100541880645,1780426122364356369,21822475724,kSell,kBuy,21.58411,21.51969,21.57911,21.52469,21.5838766,21.5198333,0.9,0.9,0.9,0,100,1942.548894,1936.784997,5.763897,0.3885097788,0.3873569994,0.7758667782,4.9880302218,564975,423753,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:498:288230376151712344,LAB_USDT,15,498,kShort,closed,288230376151712339,288230376151712344,281193503409706869,281193503409715569,1780427995248575106,1780428011587818136,16339243030,kSell,kBuy,21.25835,21.35001,21.25335,21.35501,21.25835,21.35001,0.09999999999999998,0.1,0.09999999999999998,0,100,212.5834999999999574833,213.50009999999995729998,-0.91659999999999981668,0.04251669999999999149666,0.04270002,0.08521671999999999149666,-1.00181671999999980817666,529952,473972,config_estimated,config_estimated,exit_volume_exceeds_entry
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:517:288230376151712366,LAB_USDT,15,517,kLong,closed,288230376151712363,288230376151712366,281193503410360558,281193503410385595,1780428966326020241,1780429005793016419,39466996178,kBuy,kSell,21.89368,21.88104,21.89868,21.87604,21.89368,21.87927,0.09999999999999998,0.1,0.09999999999999998,0,100,218.93679999999995621264,218.79269999999995624146,-0.14409999999999997118,0.043787359999999991242528,0.04375854,0.087545899999999991242528,-0.231645899999999962422528,561037,481678,config_estimated,config_estimated,exit_volume_exceeds_entry
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:519:288230376151712370,LAB_USDT,15,519,kShort,closed,288230376151712368,288230376151712370,281193503410620352,281193503410636481,1780429313016762028,1780429335131556930,22114794902,kSell,kBuy,22.47162,22.58026,22.46662,22.58526,22.47162,22.57773,0.8,0.8,0.8,0,100,1797.7296,1806.2184,-8.4888,0.35954592,0.36124368,0.7207896,-9.2095896,445413,533693,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:529:288230376151712385,LAB_USDT,15,529,kShort,partial_closed,288230376151712380,288230376151712385,281193503411092617,281193503411096370,1780430098753968100,1780430101798016386,3044048286,kSell,kBuy,22.43741,22.4,22.43241,22.405,22.43741,22.4,0.3,0.3,0.3,0.00000000000000004,100,673.1223,672,1.1223,0.13462446,0.1344,0.26902446,0.85327554,530560,490820,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:529:open,LAB_USDT,15,529,kShort,open,288230376151712380,,281193503411092617,,1780430098753968100,,,kSell,,22.43741,,22.43241,,22.43741,,0.00000000000000004,,,0.00000000000000004,100,0.00000000000008974964,,,0.000000000000000017949928,,0.000000000000000017949928,,530560,,config_estimated,,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:531:288230376151712389,LAB_USDT,15,531,kShort,partial_closed,288230376151712387,288230376151712389,281193503411181203,281193503411184814,1780430246240731238,1780430252921506862,6680775624,kSell,kBuy,22.2515,22.24513,22.2465,22.25013,22.24721,22.24513,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.49999999999999996,100,667.41630000000008898884,667.35390000000008898052,0.06240000000000000832,0.133483260000000017797768,0.133470780000000017796104,0.266954040000000035593872,-0.204554040000000027273872,441920,565834,config_estimated,config_estimated,
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:531:288230376151712391,LAB_USDT,15,531,kShort,closed,288230376151712387,288230376151712391,281193503411181203,281193503411188131,1780430246240731238,1780430257136984126,10896252888,kSell,kBuy,22.2515,22.26693,22.2465,22.27193,22.24721,22.26747,0.49999999999999996,0.5,0.49999999999999996,0,100,1112.36049999999991101116,1113.37349999999991093012,-1.01299999999999991896,0.222472099999999982202232,0.2226747,0.445146799999999982202232,-1.458146799999999901162232,441920,774697,config_estimated,config_estimated,exit_volume_exceeds_entry
20260602_054815_lab_usdt_2000notional_500ticks_private_openended,20260602_054815_lab_usdt_2000notional_500ticks_private_openended:15:550:288230376151712413,LAB_USDT,15,550,kShort,partial_closed,288230376151712410,288230376151712413,281193503412151567,281193503412198090,1780431741144551572,1780431779754404975,38609853403,kSell,kBuy,23.56571,23.59753,23.56071,23.60253,23.56549,23.59785,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1999999999999999,100,1413.9294000000002356549,1415.8710000000002359785,-1.9416000000000003236,0.28278588000000004713098,0.2831742000000000471957,0.56596008000000009432668,-2.50756008000000041792668,527992,610710,config_estimated,config_estimated,
