symbol_id,exchange,role,exchange_ns,local_ns,event_ns,price_changed,action,side,raw_price,reduce_only,lead_exchange_ns,lead_raw_bid,lead_raw_ask,lead_drifted_event_ns,lead_drifted_bid,lead_drifted_ask,lag_exchange_ns,lag_bid,lag_ask,drift_mean,drift_ready,drift_deviation,up_entry,down_entry,up_exit,down_exit,lag_spread_mean,lead_noise,lag_noise,active_group_count,group_id,position_direction,trailing_price
15,kGate,kLag,1780359613917000000,1780359613923094000,1780359613917000000,true,kCloseLong,kSell,16.10538,true,1780359613917000000,16.0308,16.0368,1780359613917000000,16.1098613171,16.1158909082,1780359613917000000,16.10538,16.11319,1.00493182592,true,0.004931825918,0.00102991973951,-0.00102991973951,0.000332060594979,-0.000332060594979,0.00852640681004,0.000168167528371,0.000145284098093,1,12,kLong,16.10538
15,kBinance,kLead,1780359681124000000,1780359681126384000,1780359681124000000,true,kOpenLong,kBuy,16.2756,false,1780359681124000000,16.2353,16.2613,1780359681124000000,16.3065974298,16.3327116089,1780359681116000000,16.26791,16.2756,1.00439150676,true,0.00439150676421,0.00122848281692,-0.00122848281692,0.000330781562165,-0.000330781562165,0.010832293578,0.000204112640021,0.00020164215977,0,0,kLong,0
15,kBinance,kLead,1780359681129000000,1780359681131149000,1780359681129000000,true,kCloseLong,kSell,16.29671,true,1780359681129000000,16.2306,16.2383,1780359681129000000,16.3018543404,16.3095881444,1780359681126000000,16.29671,16.3,1.00439012362,true,0.00439012362131,0.00122848281692,-0.00122848281692,0.000330781562165,-0.000330781562165,0.0108260083333,0.00020547058869,0.00020188382175,1,13,kLong,16.29671
15,kBinance,kLead,1780359687785000000,1780359687788240000,1780359687785000000,true,kOpenLong,kBuy,16.34242,false,1780359687785000000,16.2943,16.2952,1780359687785000000,16.3646044841,16.3655083673,1780359687777000000,16.33799,16.34242,1.00431466735,true,0.00431466734518,0.00122848281692,-0.00122848281692,0.000330781562165,-0.000330781562165,0.0107294748359,0.000296252647917,0.000278286595139,0,0,kLong,0
15,kBinance,kLead,1780359687792000000,1780359687793903000,1780359687792000000,true,kCloseLong,kSell,16.35948,true,1780359687792000000,16.2943,16.2974,1780359687792000000,16.3645951219,16.3677084956,1780359687786000000,16.35948,16.3661,1.00431409278,true,0.00431409277598,0.00122848281692,-0.00122848281692,0.000330781562165,-0.000330781562165,0.0107264795918,0.000296559927459,0.00027832335186,1,14,kLong,16.35948
15,kBinance,kLead,1780359691563000000,1780359691565822000,1780359691563000000,true,kOpenLong,kBuy,16.39018,false,1780359691563000000,16.3408,16.3416,1780359691563000000,16.4110037009,16.4118071379,1780359691550000000,16.38403,16.39018,1.00429622178,true,0.00429622178078,0.00125623024372,-0.00125623024372,0.000228413813079,-0.000228413813079,0.0106271525424,0.00034633540274,0.000325920528149,0,0,kLong,0
15,kBinance,kLead,1780359692636000000,1780359692638335000,1780359692636000000,true,kCloseLong,kSell,16.39818,true,1780359692636000000,16.3315,16.3388,1780359692636000000,16.4015669008,16.4088982199,1780359692603000000,16.39818,16.40684,1.00429029182,true,0.00429029181638,0.00125623024372,-0.00125623024372,0.000228413813079,-0.000228413813079,0.0106216425756,0.000352927112188,0.000335556145501,1,15,kLong,16.4012
15,kBinance,kLead,1780359724055000000,1780359724058106000,1780359724055000000,true,kOpenLong,kBuy,16.46221,false,1780359724055000000,16.4215,16.4504,1780359724055000000,16.4868575116,16.5158725335,1780359724042000000,16.4543,16.46221,1.00397999644,true,0.00397999644154,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0125269533394,0.000382042478537,0.000363730080496,0,0,kLong,0
15,kBinance,kLead,1780359724062000000,1780359724064429000,1780359724062000000,true,kCloseLong,kSell,16.49999,true,1780359724062000000,16.4368,16.443,1780359724062000000,16.5021936451,16.5084183117,1780359724057000000,16.49999,16.5,1.00397849004,true,0.00397849003992,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0125236779506,0.000382438054604,0.000363419792506,1,16,kLong,16.49999
15,kBinance,kLead,1780359739877000000,1780359739879842000,1780359739877000000,true,kOpenShort,kSell,16.87419,false,1780359739877000000,16.7688,16.7739,1780359739877000000,16.8329574294,16.838076942,1780359739876000000,16.87419,16.87701,1.00382600004,true,0.00382600003796,0.00145695917723,-0.00145695917723,0.000319244102031,-0.000319244102031,0.0119883196544,0.000666278639129,0.000470822708961,0,0,kShort,0
