run_id,local_order_id,exchange_order_id,symbol,symbol_id,order_role,status,side,order_price,price_tick,slippage_ticks,signal_lag_id,signal_lag_local_ns,signal_lag_age_ns,request_send_local_ns,place_creation_exchange_ns,terminal_event,terminal_exchange_ns,window_duration_ns,signal_marketability,creation_marketability,window_marketability,terminal_marketability,marketability_observation,bbo_records_at_creation,bbo_records_in_window,bbo_records_at_terminal,first_no_cross_after_send_ns,first_no_cross_opposite_price,missing_reason
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567866,1463596700557520900,TACUSDT,411,entry,kCancelled,kSell,0.003258,1e-06,1,374498821140,1784674566399278148,560269,1784674566399567467,1784674566401000000,cancel,1784674566403000000,2000000,all_cross,all_cross,mixed,no_cross,indeterminate,1,12,1,3513091,0.003257,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567867,1463597632418623503,SKHYNIXUSDT,501,entry,kCancelled,kSell,1339.58,0.01,25,430183557347,1784674788299818032,273642034,1784674788572652201,1784674788574000000,cancel,1784674788576000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,22,1,1188447,1339.56,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567868,1463598126226616323,TACUSDT,411,entry,kCancelled,kSell,0.003236,1e-06,1,374500509288,1784674906286001991,21062533,1784674906306073411,1784674906308000000,cancel,1784674906309000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,484249,0.003233,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567869,1463598798724542469,1000XECUSDT,494,entry,kCancelled,kSell,0.007249,1e-06,1,430189466434,1784675066641182932,1526053,1784675066641546155,1784675066643000000,cancel,1784675066645000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,16,1,673066,0.007248,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567870,1463598807138316288,1000XECUSDT,494,entry,kCancelled,kSell,0.007237,1e-06,1,430189495698,1784675068557212347,91440461,1784675068647449369,1784675068650000000,cancel,1784675068651000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,2,1,117330,0.007237,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567871,1463599061074063366,UBUSDT,438,entry,kCancelled,kSell,0.10211,1e-05,2,374501683550,1784675129190282669,502192,1784675129190508536,1784675129192000000,cancel,1784675129194000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,193253,0.10208,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567872,1463599751695577150,DEXEUSDT,135,entry,kCancelled,kBuy,6.296,0.001,7,430193277086,1784675293810017069,38522688,1784675293847541326,1784675293849000000,cancel,1784675293851000000,2000000,all_cross,all_cross,mixed,no_cross,indeterminate,1,65,1,3607432,6.297,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567873,1463602153437933575,BTWUSDT,95,entry,kCancelled,kSell,0.071762,1e-06,13,430202488291,1784675866467860158,942038,1784675866467953682,1784675866469000000,cancel,1784675866471000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,261171,0.07175,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567874,1463604460493877248,1000XECUSDT,494,entry,kCancelled,kBuy,0.00726,1e-06,1,430211493045,1784676416508595337,4360492,1784676416512371488,1784676416514000000,cancel,1784676416516000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,1134036,0.007261,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567875,1463604680636116996,TACUSDT,411,entry,kCancelled,kBuy,0.003305,1e-06,1,374507748037,1784676468998070901,1125398,1784676468998132305,1784676469000000000,cancel,1784676469001000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,2,1,31146,0.003306,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567876,1463604975931895810,KAITOUSDT,236,entry,kCancelled,kBuy,0.9865,0.0001,2,200327442686,1784676539402256028,456385,1784676539402462680,1784676539404000000,cancel,1784676539406000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,16,1,202834,0.9866,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567877,1463605273521958918,MUUSDT,499,entry,kCancelled,kSell,987.05,0.01,18,430214727118,1784676610168411935,185136109,1784676610353147042,1784676610355000000,cancel,1784676610356000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,2040814,987.04,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567878,1463606055218589706,DEXEUSDT,135,entry,kCancelled,kSell,5.83,0.001,7,430217910269,1784676796723906143,976597,1784676796723987183,1784676796726000000,cancel,1784676796728000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,22,1,402180,5.829,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567879,1463606293106929675,1000XECUSDT,494,entry,kCancelled,kSell,0.007242,1e-06,1,430218822407,1784676853441466450,496297,1784676853441502821,1784676853443000000,cancel,1784676853445000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,12,1,178138,0.007242,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567880,1463606516290039818,TACUSDT,411,entry,kCancelled,kBuy,0.003255,1e-06,1,374509833985,1784676906648378377,5060026,1784676906653069958,1784676906655000000,cancel,1784676906656000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,2,1,1485450,0.003258,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567881,1463607317204971522,BSBUSDT,91,entry,kPartiallyCancelled,kBuy,0.13629,1e-05,3,430223353091,1784677097605514455,590768,1784677097605600727,1784677097607000000,cancel,1784677097609000000,2000000,all_cross,all_cross,mixed,no_cross,indeterminate,1,12,1,1857945,0.13629,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567882,1463607317230137344,BSBUSDT,91,exit,kCancelled,kSell,0.13626,1e-05,3,430223353398,1784677097611897105,897926,1784677097611900691,1784677097613000000,cancel,1784677097615000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,11,1,1013800,0.13623,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567883,1463607317255303172,BSBUSDT,91,exit,kFilled,kSell,0.13613,1e-05,6,430223353553,1784677097617313468,441040,1784677097617442813,1784677097619000000,exec,1784677097620000000,1000000,all_cross,all_cross,all_cross,all_cross,marketable_observed,1,1,1,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567884,1463607522264494143,SAMSUNGUSDT,500,entry,kCancelled,kSell,185.89,0.01,3,430224204098,1784677146088968143,407972401,1784677146495981903,1784677146497000000,cancel,1784677146499000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,13,1,1731868,185.88,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567885,1463609381020643328,DEXEUSDT,135,entry,kCancelled,kSell,5.968,0.001,7,430233695839,1784677589657022472,1042954,1784677589657049981,1784677589659000000,cancel,1784677589660000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,9,1,164087,5.967,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567886,1463610591387725830,1000XECUSDT,494,entry,kCancelled,kSell,0.007272,1e-06,1,430240181349,1784677878231242140,1504604,1784677878231516110,1784677878233000000,cancel,1784677878235000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,862092,0.00727,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567887,1463611187951972361,KAITOUSDT,236,entry,kCancelled,kBuy,0.9901,0.0001,2,200330591086,1784678020296288569,167363851,1784678020463375636,1784678020465000000,cancel,1784678020467000000,2000000,all_cross,missing,missing,no_cross,indeterminate,0,0,1,2921014,0.9901,missing_creation_bbo
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567888,1463611789574549508,USUSDT,445,entry,kCancelled,kSell,0.041576,1e-06,9,664988806882,1784678163900933510,1601172,1784678163901612179,1784678163903000000,cancel,1784678163905000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,13,1,1740202,0.041556,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567889,1463612593924616196,BILLUSDT,77,entry,kCancelled,kBuy,0.02543,1e-05,1,430250611705,1784678355673776786,983662,1784678355673994579,1784678355675000000,cancel,1784678355677000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,12,1,2059967,0.02544,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567890,1463612852868362280,SKHYUSDT,502,entry,kCancelled,kSell,172.37,0.01,3,430252972934,1784678417410897721,1004419,1784678417411015805,1784678417413000000,cancel,1784678417414000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,285583,172.36,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567891,1463612866206248980,SKHYUSDT,502,entry,kCancelled,kSell,172.22,0.01,3,430253131180,1784678420550698899,40827481,1784678420590837306,1784678420592000000,cancel,1784678420594000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,2418507,172.21,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567892,1463612875475660816,TAOUSDT,415,entry,kCancelled,kSell,200.44,0.01,4,374517797259,1784678422499207018,302197086,1784678422800205747,1784678422802000000,cancel,1784678422804000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,10,1,1650561,200.43,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567893,1463612880798232586,SKHYUSDT,502,entry,kCancelled,kSell,172.19,0.01,3,430253338909,1784678423949256390,120180072,1784678424069188733,1784678424071000000,cancel,1784678424072000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,666577,172.17,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567894,1463612948758540328,SKHYUSDT,502,entry,kCancelled,kSell,171.79,0.01,3,430254289000,1784678440254301798,18920969,1784678440272931065,1784678440275000000,cancel,1784678440276000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1752297,171.78,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567895,1463613038697000968,UBUSDT,438,entry,kCancelled,kBuy,0.10116,1e-05,2,374518207761,1784678461706129783,10428920,1784678461715436490,1784678461717000000,cancel,1784678461719000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,1158516,0.10116,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567896,1463614140188340235,KORUUSDT,497,entry,kCancelled,kBuy,23.004,0.001,4,430267919548,1784678724330919767,1414174,1784678724331425789,1784678724333000000,cancel,1784678724335000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,42,1,835249,23.005,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567897,1463614192453562376,DEXEUSDT,135,entry,kCancelled,kSell,5.78,0.001,7,430268392248,1784678736792294857,746297,1784678736792752668,1784678736794000000,cancel,1784678736796000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,22,1,174449,5.779,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567898,1463614542195601412,USUSDT,445,entry,kCancelled,kBuy,0.041734,1e-06,9,664999491980,1784678820156010744,22493972,1784678820177504128,1784678820179000000,cancel,1784678820181000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,1942900,0.04174,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567899,1463614573917122566,USUSDT,445,entry,kCancelled,kBuy,0.041828,1e-06,9,664999691300,1784678827740391134,488703,1784678827740499350,1784678827742000000,cancel,1784678827744000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,203042,0.041829,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567900,1463614870316003333,DEXEUSDT,135,entry,kCancelled,kSell,4.942,0.001,7,430274563557,1784678898402726780,5300888,1784678898407311920,1784678898409000000,cancel,1784678898411000000,2000000,all_cross,all_cross,mixed,no_cross,indeterminate,1,20,1,3193757,4.939,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567901,1463614922564448265,SNDKUSDT,503,entry,kCancelled,kSell,1650.05,0.01,32,430275028084,1784678910864403501,553002,1784678910864563677,1784678910866000000,cancel,1784678910868000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,13,1,567873,1650,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567902,1463615072548565034,SKHYNIXUSDT,501,entry,kFilled,kSell,1340.65,0.01,25,430276496356,1784678946622961971,1498554,1784678946623508817,1784678946625000000,exec,1784678946627000000,2000000,all_cross,all_cross,all_cross,all_cross,marketable_observed,1,22,1,6254669,1340.63,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567903,1463615072636645403,SKHYNIXUSDT,501,exit,kCancelled,kBuy,1341.25,0.01,25,430276501256,1784678946643925812,1440851,1784678946644443586,1784678946646000000,cancel,1784678946648000000,2000000,all_cross,no_cross,mixed,no_cross,indeterminate,1,18,1,1387181,1341.39,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567904,1463615072666005531,SKHYNIXUSDT,501,exit,kCancelled,kBuy,1341.87,0.01,50,430276502802,1784678946651711028,711620,1784678946651713856,1784678946653000000,cancel,1784678946655000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,377003,1341.97,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567905,1463615072733114416,SKHYNIXUSDT,501,exit,kFilled,kBuy,1342.92,0.01,75,430276505516,1784678946667498760,767271,1784678946667769842,1784678946669000000,exec,1784678946671000000,2000000,all_cross,all_cross,all_cross,all_cross,marketable_observed,1,20,1,19149416,1342.93,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567906,1463615364371460112,KAITOUSDT,236,entry,kCancelled,kSell,0.9851,0.0001,2,200333966801,1784679016195170602,5874701,1784679016199885797,1784679016201000000,cancel,1784679016203000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,966476,0.985,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567907,1463616142347743236,BTWUSDT,95,entry,kCancelled,kSell,0.070627,1e-06,13,430285852466,1784679201678184239,6427389,1784679201683439570,1784679201685000000,cancel,1784679201687000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,1468888,0.0706,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567908,1463616162694311936,BTWUSDT,95,entry,kCancelled,kSell,0.070365,1e-06,13,430285971475,1784679206301361248,233274347,1784679206534285029,1784679206536000000,cancel,1784679206537000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1079693,0.070321,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567909,1463616529616220212,DEXEUSDT,135,entry,kCancelled,kBuy,5.153,0.001,7,430288655866,1784679294015442108,487822,1784679294015497704,1784679294017000000,cancel,1784679294019000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,9,1,2017589,5.153,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567910,1463616975147773956,1000XECUSDT,494,entry,kCancelled,kSell,0.007146,1e-06,1,430292445582,1784679399969590414,269450408,1784679400238460898,1784679400240000000,cancel,1784679400242000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,151816,0.007145,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567911,1463617882157625355,1000XECUSDT,494,entry,kCancelled,kSell,0.007216,1e-06,1,430298713001,1784679616486571654,601879,1784679616486613575,1784679616488000000,cancel,1784679616490000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,11,1,280259,0.007215,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567912,1463618188685750294,ZECUSDT,480,entry,kCancelled,kBuy,537.5,0.01,11,430300855723,1784679689567930139,964935,1784679689567975831,1784679689570000000,cancel,1784679689572000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,20,1,809115,537.51,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567913,1463618744489750580,DEXEUSDT,135,entry,kCancelled,kBuy,5.082,0.001,7,430304803848,1784679822078738040,4401367,1784679822082412095,1784679822084000000,cancel,1784679822086000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,2067636,5.083,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567914,1463619662429958172,DEXEUSDT,135,entry,kCancelled,kBuy,5.207,0.001,7,430311452130,1784680040804151317,133281854,1784680040936292592,1784680040938000000,cancel,1784680040940000000,2000000,all_cross,missing,missing,no_cross,indeterminate,0,0,1,3370745,5.208,missing_creation_bbo
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567915,1463620457049239558,KAITOUSDT,236,entry,kCancelled,kSell,0.9756,0.0001,2,200338086096,1784680230218309905,170694147,1784680230388704756,1784680230390000000,cancel,1784680230392000000,2000000,all_cross,all_cross,mixed,no_cross,indeterminate,1,22,1,2690048,0.9755,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567916,1463620517594017801,KAITOUSDT,236,entry,kCancelled,kSell,0.9746,0.0001,2,200338133969,1784680244823631776,669429,1784680244823678190,1784680244825000000,cancel,1784680244827000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,11,1,161943,0.9742,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567917,1463623470103015430,DEXEUSDT,135,entry,kCancelled,kBuy,6.222,0.001,7,430338250866,1784680948756902252,904709,1784680948756915981,1784680948758000000,cancel,1784680948760000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,11,1,61391,6.223,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567918,1463624218744336408,DEXEUSDT,135,entry,kCancelled,kSell,6.167,0.001,7,430342768612,1784681127243192822,3967617,1784681127246978935,1784681127248000000,cancel,1784681127250000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,19,1,595429,6.166,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567919,1463624287660945464,DEXEUSDT,135,entry,kCancelled,kSell,6.153,0.001,7,430343220093,1784681143564172486,114395237,1784681143677405207,1784681143679000000,cancel,1784681143681000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,38,1,1639532,6.152,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567920,1463624687180984332,UBUSDT,438,entry,kCancelled,kBuy,0.1019,1e-05,2,374543003612,1784681238798019268,133454921,1784681238930465919,1784681238932000000,cancel,1784681238934000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,2,1,2678588,0.10193,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567921,1463627088751374357,BTWUSDT,95,entry,kCancelled,kSell,0.070706,1e-06,13,430362963367,1784681811215749018,294925833,1784681811509936713,1784681811511000000,cancel,1784681811513000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,658022,0.070651,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567922,1463628916746498048,BILLUSDT,77,entry,kCancelled,kBuy,0.02569,1e-05,1,430376273481,1784682247008128316,330154402,1784682247337164693,1784682247339000000,cancel,1784682247340000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,9,1,291907,0.0257,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567923,1463628977182224483,DEXEUSDT,135,entry,kCancelled,kSell,5.34,0.001,7,430376726171,1784682261438316002,308989535,1784682261747000546,1784682261748000000,cancel,1784682261750000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,13,1,1828084,5.339,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567924,1463629175396642829,UBUSDT,438,entry,kCancelled,kBuy,0.10178,1e-05,2,374552991966,1784682308973042940,32901125,1784682309004910349,1784682309006000000,cancel,1784682309008000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,426020,0.10179,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567925,1463629741396996096,ZBTUSDT,479,entry,kCancelled,kSell,0.09682,1e-05,2,430382254847,1784682443942089552,8671031,1784682443949683218,1784682443951000000,cancel,1784682443953000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,773023,0.09679,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567926,1463630661455327235,USUSDT,445,entry,kCancelled,kSell,0.041451,1e-06,9,665055298446,1784682663246389445,62465097,1784682663308474789,1784682663310000000,cancel,1784682663312000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,14,1,643480,0.041444,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567927,1463630686604374024,USUSDT,445,entry,kCancelled,kSell,0.041271,1e-06,9,665055359285,1784682669197864728,107906448,1784682669304926321,1784682669306000000,cancel,1784682669308000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,999094,0.041268,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567928,1463631244765573127,BCHUSDT,70,entry,kCancelled,kBuy,224.19,0.01,4,374557410606,1784682802146731783,234222104,1784682802380232005,1784682802382000000,cancel,1784682802383000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1016900,224.2,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567929,1463631609707769860,USUSDT,445,entry,kCancelled,kBuy,0.041506,1e-06,9,665058038396,1784682889355067043,35464015,1784682889389474403,1784682889391000000,cancel,1784682889393000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,9,1,693433,0.04151,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567930,1463632740991250443,BILLUSDT,77,entry,kCancelled,kBuy,0.02544,1e-05,1,430401187773,1784683158724153470,385500886,1784683159108510233,1784683159110000000,cancel,1784683159112000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,1021242,0.02545,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567931,1463633279573438466,DEXEUSDT,135,entry,kCancelled,kSell,5.434,0.001,7,430404596607,1784683287152842736,364051085,1784683287516063590,1784683287518000000,cancel,1784683287519000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,11,1,1229120,5.433,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567932,1463634658585096227,SNDKUSDT,503,entry,kCancelled,kSell,1617.44,0.01,32,430413382804,1784683615967001763,332825451,1784683616298836661,1784683616300000000,cancel,1784683616302000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,1526830,1617.41,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567933,1463634884398034947,USUSDT,445,entry,kCancelled,kBuy,0.041962,1e-06,9,665069553240,1784683670134034332,3474325,1784683670136485449,1784683670138000000,cancel,1784683670140000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,111832,0.041977,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567934,1463634907596730369,USUSDT,445,entry,kCancelled,kBuy,0.0421,1e-06,9,665069636510,1784683675665508928,2245307,1784683675667254698,1784683675669000000,cancel,1784683675670000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1801762,0.042104,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567935,1463635261352718337,1000XECUSDT,494,entry,kCancelled,kSell,0.00743,1e-06,1,430416634457,1784683759688115830,322006882,1784683760009017578,1784683760011000000,cancel,1784683760012000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,262305,0.007428,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567936,1463635991962726402,BILLUSDT,77,entry,kCancelled,kBuy,0.02559,1e-05,1,430422272841,1784683934199944314,1129194,1784683934200140821,1784683934202000000,cancel,1784683934203000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,599618,0.0256,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567937,1463636270049275915,KAITOUSDT,236,entry,kCancelled,kBuy,0.9827,0.0001,2,200349114842,1784684000493727382,8211481,1784684000501222580,1784684000503000000,cancel,1784684000505000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,1389161,0.9829,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567938,1463636340199010307,VELVETUSDT,449,entry,kCancelled,kSell,0.52929,1e-05,11,374569356164,1784684017226346253,466228,1784684017226472254,1784684017228000000,cancel,1784684017230000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,187304,0.52915,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567939,1463636399279976449,TACUSDT,411,entry,kCancelled,kBuy,0.003231,1e-06,1,374569495051,1784684031312433611,614769,1784684031312623482,1784684031314000000,cancel,1784684031316000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,707391,0.003235,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567940,1463637276032118786,ZBTUSDT,479,entry,kCancelled,kBuy,0.0985,1e-05,2,430430162067,1784684240332759383,14121970,1784684240346132621,1784684240348000000,cancel,1784684240350000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,875701,0.09853,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567941,1463637289210621952,ZBTUSDT,479,entry,kCancelled,kBuy,0.09937,1e-05,2,430430255116,1784684243487991814,1454499,1784684243488464657,1784684243490000000,cancel,1784684243492000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,420666,0.09938,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567942,1463637294424141826,ZBTUSDT,479,entry,kCancelled,kSell,0.09948,1e-05,2,430430300802,1784684244730497739,988279,1784684244730995055,1784684244733000000,cancel,1784684244734000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,1493842,0.09946,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567943,1463638216764174341,ZBTUSDT,479,entry,kCancelled,kBuy,0.09917,1e-05,2,430436174410,1784684464634901603,969470,1784684464634977305,1784684464637000000,cancel,1784684464638000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,220181,0.09919,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567944,1463638266533785606,TACUSDT,411,entry,kCancelled,kSell,0.003242,1e-06,1,374573272357,1784684476499904908,1468681,1784684476500478955,1784684476502000000,cancel,1784684476504000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1341953,0.003236,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567945,1463639228715511810,RAVEUSDT,347,entry,kCancelled,kBuy,0.2863,1e-05,6,665085502340,1784684705901482567,1433183,1784684705902443187,1784684705904000000,cancel,1784684705906000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,1528870,0.28631,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567946,1463640159091830786,DEXEUSDT,135,entry,kCancelled,kBuy,5.326,0.001,7,430448481614,1784684927655193320,67060573,1784684927721071590,1784684927723000000,cancel,1784684927724000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,984034,5.326,
